Gene ID	HMMER	Hotpep	DIAMOND	#ofTools
XP_007300510.1	GH63(601-807)	GH63(5)	GH63	3
XP_007300514.1	AA5_1(217-770)	AA5(9)	AA5_1	3
XP_007300523.1	GH5_9(203-509)	GH5(20)	GH5_9	3
XP_007300532.1	GH13_22(99-499)+GH13_22(1145-1611)	GT5(22)	GH13_22+GT5	3
XP_007300547.1	CE10(104-249)	-	-	1
XP_007300550.1	CE10(239-386)	-	-	1
XP_007300588.1	GT48(734-1497)	GT48(1)	GT48	3
XP_007300589.1	GH5_30(47-481)	-	GH5_30	2
XP_007300666.1	AA9(8-221)	AA9(17)	AA9	3
XP_007300722.1	GT15(16-293)	GT15(1)	-	2
XP_007300729.1	CE10(30-183)	-	-	1
XP_007300730.1	CE10(54-225)	-	-	1
XP_007300731.1	CE10(86-237)	-	-	1
XP_007300786.1	GT39(84-322)	GT39(3)	GT39	3
XP_007300788.1	GT22(6-492)	GT22(5)	GT22	3
XP_007300798.1	GH79(51-466)	-	GH79	2
XP_007300825.1	GH3(69-319)	GH3(33)	GH3	3
XP_007300857.1	GH35(57-394)	GH35(5)	GH35	3
XP_007300902.1	GH6(111-407)	GH6(4)+CBM1(3)	CBM1+GH6	3
XP_007300909.1	CE10(137-302)	-	-	1
XP_007300992.1	GT28(3-130)	-	-	1
XP_007301001.1	GT2_Chitin_synth_1(208-379)	GT2(171)	GT2	3
XP_007301002.1	CE10(18-282)	-	-	1
XP_007301017.1	GH93(51-315)	GH93(8)	-	2
XP_007301020.1	GH5_50(158-439)	-	GH5_50	2
XP_007301056.1	GT50(165-457)	GT50(1)	GT50	3
XP_007301095.1	GT15(60-328)	GT15(1)	GT15	3
XP_007301096.1	GT15(70-340)	GT15(1)	GT15	3
XP_007301127.1	CE16(24-267)	-	-	1
XP_007301140.1	GH35(42-372)	GH35(5)	GH35	3
XP_007301269.1	GT4(492-663)	-	GT4	2
XP_007301413.1	AA2(69-244)	-	-	1
XP_007301417.1	AA14(21-283)	-	AA14+1.-.-.-	2
XP_007301422.1	GH31(274-707)	GH31(1)	GH31	3
XP_007301444.1	GH5_31(43-318)	-	-	1
XP_007301460.1	AA1_2(73-421)	AA1(38)	AA1	3
XP_007301472.1	GH16(53-308)	-	-	1
XP_007301488.1	AA16(2-157)	AA16(1)	-	2
XP_007301544.1	GH27(133-361)	-	GH27	2
XP_007301596.1	GH3(81-307)	GH3(107)+CBM1(30)	GH3+3.2.1.21+3.2.1.37	3
XP_007301603.1	AA7(135-315)	-	-	1
XP_007301607.1	AA3_2(38-601)	AA3(6)	AA3_2	3
XP_007301620.1	PL8_4(359-637)	-	PL8_4	2
XP_007301623.1	GT24(1327-1574)	GT24(1)	GT24	3
XP_007301700.1	AA1_1(35-338)	AA1(2)	AA1_1	3
XP_007301717.1	AA3_2(11-595)	AA3(20)	AA3_2	3
XP_007301718.1	AA1_1(36-338)	AA1(2)	AA1_1	3
XP_007301738.1	AA1_1(38-336)	AA1(2)	AA1_1	3
XP_007301755.1	GH3(83-299)	GH3(107)+CBM1(30)	GH3+3.2.1.21+3.2.1.37	3
XP_007301757.1	AA1_1(38-336)	AA1(2)	AA1_1	3
XP_007301798.1	GH16(99-274)	GH16(23)+CBM18(8)	CBM18+GH16	3
XP_007301817.1	GH140(40-557)	-	-	1
XP_007301861.1	GH47(45-499)	GH47(10)	GH47	3
XP_007301879.1	AA3_2(13-596)	AA3(3)	AA3_2	3
XP_007301882.1	GH105(142-354)	-	-	1
XP_007301929.1	CE10(463-699)	-	-	1
XP_007301938.1	GT20(98-581)	GT20(4)	GT20	3
XP_007301978.1	CE10(505-720)	-	-	1
XP_007302004.1	GH152(30-236)	-	-	1
XP_007302144.1	GH29(170-522)	GH29(53)	GH29	3
XP_007302260.1	GH3(72-325)	GH3(33)	GH3	3
XP_007302261.1	AA1_1(35-338)	AA1(2)	AA1_1	3
XP_007302286.1	AA1_1(35-333)	AA1(2)	AA1_1	3
XP_007302310.1	AA5_1(19-558)	AA5(8)	AA5_1	3
XP_007302341.1	GH18(2-393)	GH18(51)+CBM5(14)	GH18	3
XP_007302356.1	GH32(39-342)	GH32(26)+CBM38(1)	GH32	3
XP_007302367.1	GH105(47-366)	GH105(1)	GH105	3
XP_007302385.1	CE16(20-258)	-	-	1
XP_007302387.1	GH71(13-407)	GH71(1)	GH71	3
XP_007302442.1	AA5_1(22-555)	AA5(8)	AA5_1	3
XP_007302456.1	GH47(59-492)	GH47(13)	GH47	3
XP_007302487.1	GH154(18-366)	GH154(10)	GH154	3
XP_007302488.1	GH43_5(31-308)	GH43(107)	GH43_5	3
XP_007302489.1	GH16(188-536)	GH16(13)	GH16	3
XP_007302553.1	GH78(391-799)	-	GH78	2
XP_007302606.1	GH53(24-344)	GH53(21)	GH53+3.2.1.89	3
XP_007302607.1	AA3_3(11-609)	-	AA3_3	2
XP_007302608.1	AA3_3(10-615)	AA3(14)	AA3_3	3
XP_007302626.1	AA3_2(37-622)	AA3(20)	AA3_2	3
XP_007302627.1	AA3_2(37-619)	AA3(2)	AA3_2	3
XP_007302687.1	AA5_1(20-559)	AA5(8)	AA5_1	3
XP_007302694.1	GH3(34-246)	GH3(40)	GH3	3
XP_007302701.1	GH3(36-251)	GH3(40)	GH3+3.2.1.21	3
XP_007302748.1	GT2_Chitin_synth_2(1231-1739)	GT2(161)	GT2	3
XP_007302758.1	GT2_Chitin_synth_1(199-370)+GT2_Chitin_synth_2(346-579)	GT2(171)	GT2	3
XP_007302763.1	GH2(2-679)	GH2(21)	GH2	3
XP_007302809.1	GH9(55-515)	GH9(19)	GH9	3
XP_007302868.1	GH125(81-490)	GH125(2)	GH125	3
XP_007302874.1	GH128(148-369)	-	-	1
XP_007302898.1	GH16(86-275)	-	-	1
XP_007302943.1	GH13_32(65-336)+CBM20(503-589)	CBM20(3)+CBM25(8)	CBM20+GH13_32	3
XP_007302947.1	GT32(83-162)	GT32(35)	GT32	3
XP_007303016.1	CE10(97-263)	-	-	1
XP_007303022.1	CE10(122-262)	-	-	1
XP_007303117.1	GT57(47-496)	GT57(2)	GT57	3
XP_007303138.1	CE16(20-262)	-	-	1
XP_007303142.1	CE10(169-297)	-	-	1
XP_007303154.1	GH13_8(231-524)	GH13(94)+CBM48(20)	CBM48+GH13_8	3
XP_007303176.1	GH43_5(34-310)	GH43(107)	GH43_5+3.2.1.99	3
XP_007303197.1	GH20(184-517)	GH20(74)	GH20	3
XP_007303218.1	GT90(246-552)	GT90(12)	GT90	3
XP_007303227.1	GH152(29-259)	GH152(7)	GH152	3
XP_007303239.1	GH28(63-441)	-	GH28	2
XP_007303245.1	CE10(110-271)	-	-	1
XP_007303251.1	AA7(62-280)	-	AA7	2
XP_007303268.1	GH92(270-802)	GH92(9)	GH92	3
XP_007303289.1	GH152(27-258)	GH152(7)	GH152	3
XP_007303292.1	GT48(756-1528)	GT48(1)	GT48	3
XP_007303309.1	GH13_32(60-330)+CBM20(502-592)	CBM20(3)	CBM20+GH13_32	3
XP_007303334.1	AA7(66-284)	-	AA7	2
XP_007303337.1	AA7(66-283)	-	-	1
XP_007303356.1	GH5_12(76-593)	GH5(58)	GH5_12	3
XP_007303381.1	GH51(148-502)	GH51(3)	GH51+3.2.1.55	3
XP_007303408.1	GT69(159-397)	GT69(1)	GT69	3
XP_007303422.1	AA3_3(10-631)	AA3(4)	AA3_3	3
XP_007303426.1	AA3_3(15-604)	AA3(4)	AA3_3	3
XP_007303454.1	GT2_Chitin_synth_2(1239-1746)	GT2(161)	GT2	3
XP_007303478.1	GH1(10-472)	GH1(55)	GH1	3
XP_007303506.1	GH31(245-725)	-	GH31	2
XP_007303511.1	PL4_1(20-522)	PL4(5)	PL4_1	3
XP_007303529.1	AA7(83-251)	-	-	1
XP_007303631.1	GH28(86-415)	-	-	1
XP_007303645.1	GH43_24(52-294)	CBM35(35)	CBM35+GH43_24	3
XP_007303662.1	GH28(42-349)	GH28(20)	GH28	3
XP_007303681.1	AA3_2(21-584)	-	AA3_2	2
XP_007303694.1	CE15(106-433)	CE15(2)+CBM1(20)	CBM1+CE15+3.1.1.-	3
XP_007303737.1	AA3_2(23-588)	-	-	1
XP_007303791.1	GH29(360-615)	GH29(37)	GH29	3
XP_007303802.1	CE10(58-331)	-	-	1
XP_007303808.1	GH128(61-283)	-	-	1
XP_007303833.1	AA1_1(37-335)	AA1(2)	AA1_1	3
XP_007303838.1	AA6(68-262)	AA6(1)	AA6	3
XP_007303881.1	CE10(109-263)	-	-	1
XP_007303898.1	CE10(84-228)	-	-	1
XP_007303905.1	GT1(257-573)	GT1(7)	GT1	3
XP_007303959.1	GH5_15(66-238)	-	-	1
XP_007303967.1	CE4(124-235)	CE4(145)	CE4	3
XP_007303982.1	CE10(25-230)	-	-	1
XP_007304041.1	GT39(15-256)	GT39(2)	GT39	3
XP_007304065.1	GH76(50-370)	-	-	1
XP_007304070.1	GH76(36-367)	GH0(68)+GH76(24)	-	2
XP_007304081.1	AA9(9-229)	-	AA9+CBM1	2
XP_007304130.1	GH16(77-255)	-	-	1
XP_007304145.1	AA3_2(384-944)	-	AA3_2	2
XP_007304160.1	CE10(364-590)	-	-	1
XP_007304197.1	GH5_15(124-305)	-	-	1
XP_007304303.1	AA9(17-239)	AA9(6)	AA9	3
XP_007304323.1	AA3_2(45-656)	AA3(20)	AA3_2	3
XP_007304333.1	GH18(33-402)	-	GH18	2
XP_007304365.1	GH13_25(1153-1607)	GH133(2)	GH13_25+GH133	3
XP_007304374.1	CE10(52-350)	-	-	1
XP_007304408.1	GH35(53-386)	GH35(5)	GH35	3
XP_007304512.1	GH18(47-299)	-	GH18	2
XP_007304524.1	CE10(121-289)	-	-	1
XP_007304526.1	CE10(123-292)	-	-	1
XP_007304563.1	GH5_5(190-469)	GH5(14)+CBM1(5)	CBM1+GH5_5+3.2.1.4	3
XP_007304580.1	GT8(10-231)	-	-	1
XP_007304589.1	GT2_Chitin_synth_1(105-267)	GT2(9)	GT2	3
XP_007304609.1	GH43_6(32-326)	-	-	1
XP_007304613.1	GH16(115-463)	GH16(13)	GH16	3
XP_007304622.1	GH15(47-445)+CBM20(482-567)	GH15(14)+CBM20(5)	CBM20+GH15	3
XP_007304636.1	GH131(18-301)	-	-	1
XP_007304682.1	GH71(52-489)	GH71(1)+CBM24(1)	GH71	3
XP_007304691.1	GT4(318-480)	GT4(109)	GT4	3
XP_007304762.1	AA7(124-561)	-	-	1
XP_007304824.1	GH29(15-275)	GH29(19)+CBM32(30)	GH29	3
XP_007304852.1	GH71(69-435)+CBM20(938-1024)	GH71(4)+CBM20(27)	-	2
XP_007304855.1	AA9(6-227)	AA9(13)+CBM1(7)	AA9+CBM1	3
XP_007304868.1	GT47(822-1041)	-	GT47	2
XP_007304879.1	CE16(36-307)	CE0(16)	-	2
XP_007305027.1	GH20(175-513)	GH20(47)	GH20+3.2.1.52	3
XP_007305044.1	GH20(180-530)	GH20(47)	GH20+3.2.1.52	3
XP_007305057.1	GH37(97-563)	GH37(4)	GH37	3
XP_007305060.1	CE10(126-282)	-	-	1
XP_007305086.1	CE10(116-252)	-	-	1
XP_007305109.1	GH16(135-328)	GH16(53)	GH16	3
XP_007305139.1	AA3_2(274-697)	AA3(20)	-	2
XP_007305142.1	GT8(89-313)	-	-	1
XP_007305162.1	AA9(8-220)	AA9(17)	AA9	3
XP_007305196.1	CE10(101-246)	-	-	1
XP_007305216.1	GT39(86-325)	GT39(2)	GT39	3
XP_007305259.1	GH92(270-752)	GH92(34)	GH92	3
XP_007305273.1	GH85(75-428)	-	-	1
XP_007305283.1	GT4(191-327)	GT4(169)	GT4	3
XP_007305318.1	AA3_2(34-592)	AA3(11)	AA3_2	3
XP_007305392.1	GH3(135-349)	GH3(41)	GH3	3
XP_007305395.1	AA9(9-231)	AA9(13)+CBM1(7)	AA9+CBM1	3
XP_007305406.1	GH28(64-371)	GH28(55)	GH28+3.2.1.171	3
XP_007305419.1	CE10(108-242)	-	-	1
XP_007305508.1	GH128(49-260)	-	-	1
XP_007305600.1	GH28(40-351)	GH28(20)	GH28	3
XP_007305615.1	GH79(52-393)	-	-	1
XP_007305622.1	PL35(508-693)	PL35(3)	PL35	3
XP_007305662.1	CE4(146-262)	-	-	1
XP_007305663.1	CE4(151-263)	-	-	1
XP_007305665.1	CE4(149-265)	-	-	1
XP_007305715.1	AA1_1(35-335)	AA1(2)	AA1_1	3
XP_007305737.1	AA7(29-243)	-	-	1
XP_007305759.1	AA3_3(5-624)	AA3(4)	AA3_3+1.1.3.13	3
XP_007305764.1	GT69(152-376)	-	-	1
XP_007305777.1	CE10(80-244)	-	-	1
XP_007305783.1	GH53(30-347)	GH53(7)	GH53+3.2.1.89	3
XP_007305787.1	AA3_2(1-273)	-	-	1
XP_007305789.1	GH16(102-432)	GH16(27)	GH16	3
XP_007305810.1	GH18(5-211)	-	GH18+3.2.1.96	2
XP_007305822.1	CE4(145-256)	CE4(145)	CE4	3
XP_007305828.1	GH5_22(47-343)	GH5(60)	GH5_22+3.2.1.37	3
XP_007305837.1	GH5_22(47-340)	GH5(60)	GH5_22+3.2.1.37	3
XP_007305922.1	GT15(97-367)	GT15(1)	GT15	3
XP_007305958.1	GH29(407-726)	GH29(37)	GH29	3
XP_007306015.1	PL1_4(123-301)	-	PL1_4	2
XP_007306022.1	PL1_4(113-299)	-	PL1_4	2
XP_007306057.1	GH5_41(153-380)	-	GH5	2
XP_007306060.1	GH75(76-162)	GH75(4)	-	2
XP_007306099.1	GH3(108-329)	-	GH3	2
XP_007306101.1	GT2_Glyco_trans_2_3(504-722)	GT0(19)	GT0	3
XP_007306111.1	AA5(495-1014)	AA5(5)	AA5_1	3
XP_007306148.1	GH30_4(35-494)	-	CBM13+GH30	2
XP_007306187.1	CE10(59-335)	-	-	1
XP_007306198.1	AA16(26-192)	-	-	1
XP_007306212.1	GH28(37-376)	GH28(18)	GH28	3
XP_007306260.1	AA9(7-204)	-	-	1
XP_007306289.1	AA3_2(6-563)	AA3(2)	AA3_2	3
XP_007306311.1	GH78(67-645)	GH78(13)	GH78	3
XP_007306319.1	GT20(150-611)	GT20(15)	GT20	3
XP_007306332.1	GH72(20-334)	CBM43(1)	CBM43+GH72	3
XP_007306338.1	GH30_3(56-409)	GH30(40)	GH30_3+3.2.1.75	3
XP_007306344.1	AA3_2(12-604)	AA3(20)	AA3_2	3
XP_007306362.1	CE10(102-255)	-	-	1
XP_007306413.1	AA3(59-531)	AA3(29)	AA3_2	3
XP_007306431.1	AA7(30-210)	-	-	1
XP_007306479.1	GT35(149-874)	GT35(1)	GT35	3
XP_007306481.1	GH28(51-357)	GH28(19)	GH28	3
XP_007306504.1	GH30_3(56-430)	-	GH30_3+3.2.1.75	2
XP_007306524.1	AA3_2(36-605)	AA3(11)	AA3_2	3
XP_007306546.1	GT17(65-357)	GT17(1)	-	2
XP_007306562.1	GH18(52-320)	-	GH18	2
XP_007306573.1	AA9(6-216)	AA9(17)	AA9	3
XP_007306607.1	GH38(319-577)	GH38(5)	GH38	3
XP_007306679.1	AA3_2(11-603)	AA3(20)	AA3_2	3
XP_007306749.1	GH18(24-253)	-	GH18	2
XP_007306762.1	CE8(40-320)	CE8(33)	CE8	3
XP_007306783.1	AA8(3-770)	AA3(13)+AA8(2)	AA3_1+AA8	3
XP_007306788.1	PL26(12-864)	-	PL26	2
XP_007306793.1	GH105(52-417)	-	-	1
XP_007306795.1	GH10(123-431)	GH10(37)+CBM1(2)+CBM2(23)	CBM1+GH10+3.2.1.8	3
XP_007306797.1	GH152(5-234)	GH152(7)	GH152	3
XP_007306823.1	GH12(91-244)	GH12(25)+AA9(10)+CBM1(4)	-	2
XP_007306824.1	GH12(97-251)	GH12(25)+CBM1(4)	GH12	3
XP_007306826.1	GH128(37-237)	-	GH128+3.2.1.39	2
XP_007306832.1	GT69(2-260)	-	-	1
XP_007306845.1	GH13_32(63-328)	-	GH13_32	2
XP_007306850.1	AA3_2(34-599)	-	AA3_2	2
XP_007306910.1	GH71(151-480)	-	-	1
XP_007306941.1	CE16(44-299)	CE16(2)	-	2
XP_007306950.1	AA14(22-282)	-	AA14+1.-.-.-	2
XP_007306952.1	AA3_2(35-596)	AA3(6)	AA3_2	3
XP_007306955.1	AA3_2(21-623)	AA3(3)	-	2
XP_007307015.1	GH128(37-261)	-	GH128+3.2.1.39	2
XP_007307017.1	GH128(37-264)	-	GH128+3.2.1.39	2
XP_007307038.1	GH7(21-456)	GH7(1)+CBM1(1)	GH7	3
XP_007307040.1	PL26(17-870)	-	PL26	2
XP_007307045.1	AA7(141-332)	-	-	1
XP_007307052.1	GH95(100-890)	GH95(19)	GH95	3
XP_007307066.1	GH16(69-373)	-	GH16	2
XP_007307067.1	GT2_Glyco_trans_2_3(530-749)	GT0(19)	GT0	3
XP_007307117.1	GH13_40(41-406)	GH13(3)	GH13_40	3
XP_007307156.1	GH10(41-354)	-	CBM1+GH10+3.2.1.8	2
XP_007307157.1	GH13_32(64-331)	-	GH13_32	2
XP_007307161.1	AA1_1(36-340)	AA1(2)	AA1_1	3
XP_007307211.1	GH18(83-290)	-	GH18	2
XP_007307222.1	GH7(21-452)	GH7(1)+CBM1(1)	CBM1+GH7	3
XP_007307223.1	GH12(101-255)	GH12(25)	-	2
XP_007307281.1	CE4(204-318)	CE4(145)	CE4	3
XP_007307317.1	GH47(41-522)	GH47(11)	GH47	3
XP_007307321.1	GH18(174-565)	GH18(56)	-	2
XP_007307376.1	AA3_2(34-593)	AA3(28)	AA3_2	3
XP_007307419.1	AA3_2(32-589)	-	AA3_2	2
XP_007307422.1	AA3_2(32-609)	AA3(2)	AA3_2	3
XP_007307439.1	GT1(1126-1534)	GT1(7)	GT1	3
XP_007307501.1	GH3(68-267)	GH3(42)+CBM1(30)	CBM1+GH3+3.2.1.21+3.2.1.58	3
XP_007307502.1	GH3(142-346)	GH3(13)+CBM1(30)	CBM1+GH3+3.2.1.21+3.2.1.58	3
XP_007307512.1	GH15(304-689)	GH15(5)	GH15	3
XP_007307533.1	GH16(69-296)	-	GH16+3.2.1.6	2
XP_007307567.1	GH18(28-441)	GH18(92)	CBM5+GH18+3.2.1.14	3
XP_007307634.1	GT2_Chitin_synth_2(662-1185)	GT2(161)	GT2	3
XP_007307664.1	GH15(45-456)+CBM20(495-580)	GH15(14)+CBM20(5)	CBM20+GH15	3
XP_007307672.1	GH5_9(84-391)	GH5(5)	GH5_9+3.2.1.58	3
XP_007307698.1	GT2_Chitin_synth_1(127-286)	GT2(9)	GT2	3
XP_007307739.1	GH74(90-203)	GH74(1)+CBM1(16)+CBM2(12)	CBM1+GH74	3
XP_007307749.1	PL14_5(57-266)	PL14(8)	-	2
XP_007307772.1	AA5_1(20-620)	AA5(3)	AA5_1	3
XP_007307775.1	GH71(13-412)	-	GH71	2
XP_007307780.1	GT2_Chitin_synth_1(280-443)	GT2(9)	GT2	3
XP_007307791.1	PL1_7(31-210)	PL1(15)	PL1_7	3
XP_007307792.1	GT8(236-485)	-	-	1
XP_007307805.1	AA4(109-318)	-	-	1
XP_007307886.1	PL1_7(74-253)	PL1(15)	PL1_7	3
XP_007307936.1	GH18(116-459)	GH18(20)	GH18	3
XP_007307940.1	GT8(226-471)	-	-	1
XP_007307941.1	GT2_Glycos_transf_2(634-739)	-	-	1
XP_007307964.1	GH92(282-808)	GH92(30)	GH92	3
XP_007308040.1	GH18(2-368)	-	GH18	2
XP_007308075.1	PL4_1(22-519)	PL4(5)	PL4_1	3
XP_007308081.1	GH23(199-310)	-	-	1
XP_007308091.1	AA5_1(18-615)	AA5(3)	AA5_1	3
XP_007308134.1	GT76(33-434)	-	-	1
XP_007308169.1	CE10(78-245)	-	-	1
XP_007308170.1	GT49(15-306)	GT49(3)	GT49	3
XP_007308200.1	GH55(42-781)	GH0(23)+GH55(2)	GH55	3
XP_007308212.1	GH13_1(55-358)	-	GH13_1	2
XP_007308291.1	AA9(12-231)	-	-	1
XP_007308292.1	AA2(53-304)	AA2(1)	-	2
XP_007308328.1	AA7(26-230)	-	-	1
XP_007308367.1	AA3_2(37-589)	AA3(11)	AA3_2	3
XP_007308379.1	AA3_2(38-661)+AA3_2(674-1235)	AA3(28)	AA3_2	3
XP_007308381.1	AA3_2(137-741)	AA3(20)	AA3_2	3
XP_007308480.1	GH5_12(29-578)	GH5(76)	GH5_12	3
XP_007308497.1	GH31(252-772)	GH31(20)	GH31	3
XP_007308513.1	PL14_4(165-385)	PL14(11)	-	2
XP_007308524.1	GT4(247-436)	GT4(145)	GT4	3
XP_007308543.1	GH12(116-262)	GH12(8)	-	2
XP_007308650.1	GH13_1(60-362)	CBM20(12)	GH13_1+3.2.1.1	3
XP_007308702.1	GH3(36-249)	GH3(40)+CBM6(3)	GH3	3
XP_007308722.1	GH74(77-194)	GH74(1)+CBM1(16)+CBM13(20)+CBM2(12)	CBM1+GH74	3
XP_007308734.1	AA3_2(32-581)	-	AA3_2	2
XP_007308735.1	GH43_26(25-310)	-	GH43_26	2
XP_007308753.1	GH5_5(21-324)	-	GH5_5+3.2.1.4	2
XP_007308777.1	GH28(64-371)	GH28(55)	GH28+3.2.1.171	3
XP_007308788.1	AA3_2(18-302)+AA3_2(321-621)	AA3(20)	AA3_2	3
