Gene ID	HMMER	Hotpep	DIAMOND	#ofTools
CCA21686	GH7(98-537)	GH7(1)+CBM1(1)	GH7	3
CCA21812	GT4(288-450)	-	GT4	2
CCA21934	GT48(847-1535)	GT48(3)	GT48	3
CCA22009	GT48(848-1591)	GT48(3)	GT48	3
CCA22127	CBM38(3049-3224)	-	-	1
CCA22143	GH17(44-305)	-	GH17	2
CCA22278	GT60(36-339)	-	GT60	2
CCA22368	GT90(259-552)	-	GT0	2
CCA22421	GT48(1109-1832)	GT48(3)	GT48	3
CCA22645	GH72(329-671)	GH72(7)	GH72	3
CCA22662	GH5_33(127-404)+CBM43(539-609)	GH5(41)+CBM43(17)	CBM43+GH5_33	3
CCA22801	GT71(59-321)	-	GT71	2
CCA22873	GH5_20(227-563)	GH5(111)	GH5_20	3
CCA22902	GT59(26-417)	GT59(2)	GT59	3
CCA23074	GT8(3-234)	-	GT8	2
CCA23124	GH47(37-504)	GH47(3)	GH47	3
CCA23157	GT66(60-688)	GT66(1)	GT66	3
CCA23182	GT2_Cellulose_synt(815-1081)	-	GT2	2
CCA23313	GT4(235-370)	GT4(194)	GT4	3
CCA23362	GH18(535-811)	GH0(104)	GH0	3
CCA23363	GH18(535-812)	GH0(104)	GH0	3
CCA23364	GH18(532-809)	GH0(104)	GH0	3
CCA23365	GH18(528-804)	GH0(104)	GH0	3
CCA23366	GH18(531-808)	GH0(104)	GH0	3
CCA23367	GH18(531-807)	GH0(104)	GH0	3
CCA23368	GH18(535-811)	GH0(104)	GH0	3
CCA23369	GH18(531-807)	GH0(104)	GH0	3
CCA23370	GH18(525-801)	GH0(104)	GH0	3
CCA23371	GH18(532-809)	GH0(104)	GH0	3
CCA23372	GH18(532-808)	GH0(104)	GH0	3
CCA23373	GH18(535-812)	GH0(104)	GH0	3
CCA23374	GH18(525-802)	GH0(104)	GH0	3
CCA23375	GH18(532-808)	GH0(104)	GH0	3
CCA23376	GT20(554-917)	GT20(2)	GT20	3
CCA23489	GH5_9(101-346)	GH5(5)	GH5	3
CCA23744	CE5(128-286)	-	CE5	2
CCA23745	CE5(23-185)	CE5(13)	CE5	3
CCA23775	GH72(22-327)	GH72(6)	GH72	3
CCA23790	GT58(46-399)	GT58(1)	GT58	3
CCA23923	GH5_20(140-488)	-	GH5_20	2
CCA24092	GT74(83-318)	-	GT74	2
CCA24176	GT74(2-333)+GT2_Glycos_transf_2(357-530)	GT2(224)	GT2+GT74	3
CCA24247	GT71(79-373)	-	GT71	2
CCA24351	GT4(235-370)	GT4(194)	GT4	3
CCA24416	GT1(94-498)+GT1(812-1213)	GT1(112)	GT1	3
CCA24569	CE10(15-274)	-	-	1
CCA24784	GT48(847-1535)	GT48(3)	GT48	3
CCA25006	GH81(51-731)	GH81(7)	GH81	3
CCA25009	GH81(96-783)	GH81(7)	GH81	3
CCA25306	GT71(202-431)	GT71(21)	GT71	3
CCA25481	GH16(65-403)+GT48(1645-2293)	GH16(13)+GT48(3)	GH16+GT48	3
CCA25494	GH5_20(130-470)	GH5(111)	GH5_20	3
CCA25530	AA2(1242-1368)	-	-	1
CCA25531	AA2(1297-1423)	-	-	1
CCA25532	AA2(1261-1387)	-	-	1
CCA25533	AA2(1267-1393)	-	-	1
CCA25534	AA2(1248-1374)	-	-	1
CCA25535	AA2(1281-1407)	-	-	1
CCA25536	AA2(1236-1362)	-	-	1
CCA25537	AA2(1276-1402)	-	-	1
CCA25538	AA2(1270-1396)	-	-	1
CCA25539	AA2(1291-1417)	-	-	1
CCA25540	AA2(1286-1412)	-	-	1
CCA25541	AA2(1265-1391)	-	-	1
CCA25542	AA2(1284-1410)	-	-	1
CCA25543	AA2(1268-1394)	-	-	1
CCA25544	AA2(1240-1366)	-	-	1
CCA25545	AA2(1257-1383)	-	-	1
CCA25546	AA2(1241-1367)	-	-	1
CCA25547	AA2(1237-1363)	-	-	1
CCA25548	AA2(1241-1367)	-	-	1
CCA25549	AA2(1225-1351)	-	-	1
CCA25550	AA2(1245-1371)	-	-	1
CCA25551	AA2(1235-1361)	-	-	1
CCA25552	AA2(1277-1403)	-	-	1
CCA25553	AA2(1257-1383)	-	-	1
CCA25554	AA2(1258-1384)	-	-	1
CCA25555	AA2(1246-1372)	-	-	1
CCA25556	AA2(1250-1376)	-	-	1
CCA25557	AA2(1253-1379)	-	-	1
CCA25641	GH2(53-837)	GH2(46)	GH2	3
CCA25726	GT4(260-409)	GT4(38)	GT4	3
CCA25884	GT71(79-373)	-	GT71	2
CCA25893	GH31(388-849)	GH31(7)	GH31	3
CCA25895	GT33(11-445)	GT33(1)	GT33	3
CCA25979	GH5(108-345)	-	GH5	2
CCA25989	GT71(214-445)	GT71(21)	GT71	3
CCA26044	AA3_2(30-561)	AA3(2)	AA3_2	3
CCA26577	GH5_33(131-408)+CBM43(544-618)	GH5(41)+CBM43(17)	CBM43+GH5_33	3
CCA26601	GH5_20(162-517)	-	GH5_20	2
CCA26604	GT2_Glyco_trans_2_3(635-837)	-	GT2	2
CCA26754	GT20(64-533)	-	GT20	2
CCA27085	GH3(72-318)	GH3(2)	GH3	3
CCA27253	GT22(43-474)	GT22(2)	GT22	3
CCA27256	GT2_Glycos_transf_2(5-174)	GT2(122)	GT2	3
CCA27288	GH28(9-278)	-	GH28	2
CCA27301	GH5_33(131-408)+CBM43(544-618)	GH5(41)+CBM43(17)	CBM43+GH5_33	3
CCA27333	CE10(509-764)	-	-	1
CCA27411	AA6(3-197)	AA6(4)	-	2
CCA27450	GH18(46-338)	-	GH18	2
CCA27479	GH5_20(173-528)	-	GH5_20	2
CCA27657	CE10(125-466)	-	-	1
CCA27737	GH3(150-360)	GH3(64)	GH3	3
CCA27796	GT2_Glyco_trans_2_3(645-854)	-	GT2	2
CCA27797	GH5_33(130-405)	GH5(41)+CBM43(17)	CBM43+GH5_33	3
CCA28112	GH47(1-267)	-	GH47	2
CCA28146	GH131(77-246)	-	GH0	2
CCA25842	-	GH16(52)	GH16	2
CCA26187	-	GH16(52)	GH16	2
CCA24749	-	GH16(52)	GH16	2
CCA16055	-	GH16(52)	GH16	2
CCA19015	-	GH16(52)	GH16	2
CCA13921	-	GT0(191)+GT2(244)+GT4(66)	GT4	2
CCA20921	-	GT31(41)	GT31	2
CCA22532	-	GT41(17)	GT41	2
CCA19272	-	CBM1(34)	CBM1	2
CCA23445	-	CBM20(37)	-	1
CCA17822	-	CBM5(68)	CBM5+GH19	2
CCA25922	-	CBM5(68)	-	1
CCA14324	-	CBM57(16)	-	1
CCA24196	-	CBM57(16)	-	1
CCA26861	-	CBM57(16)	-	1
CCA26813	-	CBM57(16)	-	1
CCA15231	-	CBM57(16)	-	1
CCA14195	-	CBM57(16)	-	1
CCA25314	-	CBM57(16)	-	1
CCA15018	-	CBM57(16)	-	1
CCA23176	-	CBM57(16)	-	1
CCA23177	-	CBM57(16)	-	1
CCA24679	-	CBM57(16)	-	1
CCA17586	-	CBM57(16)	-	1
CCA19722	-	CBM57(16)	-	1
CCA23129	-	CBM57(16)	-	1
CCA24171	-	CBM57(16)	-	1
CCA18975	-	CBM57(16)	-	1
CCA16135	-	CBM57(16)	-	1
CCA25096	-	CBM57(16)	-	1
CCA24827	-	CBM57(16)	-	1
CCA14207	-	CBM57(16)	-	1
CCA17843	-	CBM57(16)	-	1
CCA25772	-	CBM57(16)	-	1
CCA25137	-	CBM57(16)	-	1
CCA23446	-	CBM57(16)	-	1
CCA15400	-	CBM57(16)	-	1
CCA19178	-	CBM57(16)	-	1
CCA16082	-	CBM57(16)	-	1
CCA16099	-	CBM57(16)	-	1
CCA19403	-	CBM57(16)	-	1
CCA17258	-	CBM57(16)	-	1
CCA18234	-	CBM57(16)	-	1
CCA23637	-	CBM57(16)	-	1
CCA27991	-	CBM57(16)	-	1
CCA15818	-	CBM57(16)	-	1
CCA17648	-	CBM57(16)	-	1
CCA14044	-	-	GH9	1
CCA14066	-	-	GH6	1
CCA13943	-	-	AA1	1
CCA14100	-	-	GT2	1
CCA21240	-	-	GH9	1
CCA28193	-	-	GH16	1
CCA16850	-	-	GT29	1
CCA23792	-	-	GT8	1
CCA21616	-	-	GH38	1
CCA21588	-	-	GH65	1
CCA20227	-	-	GT31	1
CCA17472	-	-	CBM50	1
CCA14682	-	-	GH18	1
CCA21737	-	-	CBM48+GH13_8	1
CCA20849	-	-	CBM43	1
CCA20870	-	-	GT47	1
CCA24481	-	-	GH6	1
CCA17259	-	-	GT1	1
CCA17182	-	-	GT7	1
CCA21488	-	-	GT7	1
CCA16382	-	-	GT30	1
CCA27697	-	-	GT13	1
CCA19156	-	-	CBM48+GH13_8	1
CCA16885	-	-	GT2	1
CCA19917	-	-	CE8	1
CCA19359	-	-	GT2	1
CCA27232	-	-	GT13	1
CCA17817	-	-	GT1	1
CCA17818	-	-	GT1	1
CCA17812	-	-	GT1	1
CCA17810	-	-	GT1	1
CCA17811	-	-	GT1	1
CCA23389	-	-	GH37	1
CCA20290	-	-	GT2	1
CCA27399	-	-	CBM48	1
CCA27392	-	-	CBM48	1
CCA18511	-	-	GT22	1
CCA23285	-	-	GT4	1
CCA14435	-	-	GH9	1
CCA14452	-	-	GH9	1
CCA14446	-	-	GH9	1
CCA14451	-	-	GH9	1
CCA14450	-	-	GH9	1
CCA14454	-	-	GH9	1
CCA14430	-	-	GH9	1
CCA14433	-	-	GH9	1
CCA14447	-	-	GH9	1
CCA14438	-	-	GH9	1
CCA14432	-	-	GH9	1
CCA14455	-	-	GH9	1
CCA14445	-	-	GH9	1
CCA14429	-	-	GH9	1
CCA14449	-	-	GH9	1
CCA14453	-	-	GH9	1
CCA14437	-	-	GH9	1
CCA14439	-	-	GH9	1
CCA14448	-	-	GH9	1
CCA14444	-	-	GH9	1
CCA14436	-	-	GH9	1
CCA14434	-	-	GH9	1
CCA14440	-	-	GH9	1
CCA14431	-	-	GH9	1
CCA14441	-	-	GH9	1
CCA14442	-	-	GH9	1
CCA14443	-	-	GH9	1
CCA18015	-	-	GT20	1
CCA23303	-	-	CBM48+GH13_8	1
CCA22119	-	-	GH37	1
CCA16543	-	-	GT0	1
CCA16492	-	-	GH18	1
CCA16530	-	-	GT2	1
CCA16029	-	-	GT2	1
CCA21055	-	-	CBM13+GT27	1
CCA25931	-	-	CBM50	1
CCA25933	-	-	CBM50	1
CCA25936	-	-	CBM50	1
CCA17321	-	-	GT2	1
CCA14982	-	-	GH47	1
CCA22777	-	-	GH28	1
CCA25088	-	-	GT96	1
CCA25086	-	-	GT96	1
CCA25089	-	-	GT96	1
CCA21690	-	-	GH18	1
CCA18606	-	-	GT2	1
CCA26963	-	-	GT22	1
CCA21236	-	-	GT68	1
CCA21514	-	-	GH19	1
CCA15333	-	-	GT4	1
CCA21290	-	-	GT2	1
CCA20002	-	-	GT4	1
CCA24190	-	-	CBM50	1
CCA16626	-	-	CBM48+GH13_8	1
CCA26509	-	-	CBM48	1
CCA26507	-	-	CBM48	1
CCA24360	-	-	CBM48+GH13_8	1
CCA16652	-	-	CBM48+GH13_8	1
CCA22574	-	-	GT68	1
CCA20563	-	-	GT2	1
CCA23972	-	-	CBM48+GH13_8	1
CCA17136	-	-	GT2	1
