Gene ID	HMMER	Hotpep	DIAMOND	#ofTools
XP_007861372.1	GH43_24(45-281)+CBM35(327-444)	GH43(103)+CBM35(21)	CBM35+GH43_24+3.2.1.145	3
XP_007861405.1	GT2_Glycos_transf_2(25-204)	GT2(122)	GT2	3
XP_007861443.1	GT33(37-520)	GT33(2)	GT33	3
XP_007861457.1	GT25(150-273)	-	-	1
XP_007861469.1	GT32(97-180)	-	-	1
XP_007861492.1	GT76(47-421)	-	-	1
XP_007861518.1	GH31(303-841)	GH31(53)	GH31+GH31+3.2.1.20	3
XP_007861522.1	AA3_2(40-608)	AA3(21)	AA3_2	3
XP_007861524.1	AA9(12-224)	-	AA9	2
XP_007861562.1	GH74(74-190)	GH74(1)+CBM1(16)+CBM2(12)+CBM3(3)	CBM1+GH74	3
XP_007861610.1	GH28(19-370)	-	GH28+3.2.1.67	2
XP_007861677.1	AA3_2(6-578)	AA3(11)	AA3_2	3
XP_007861774.1	CE10(137-390)	-	-	1
XP_007861827.1	GH28(44-399)	-	GH28	2
XP_007861856.1	GH3(35-247)	GH3(40)+CBM6(54)	GH3	3
XP_007861892.1	GH18(2-358)	GH18(51)+CBM5(14)	GH18	3
XP_007861981.1	AA8(52-627)	AA3(13)+AA8(2)	AA3_1+AA8	3
XP_007861986.1	GH16(59-252)	-	-	1
XP_007861987.1	GH16(60-253)	-	-	1
XP_007861995.1	GT2_Chitin_synth_2(1240-1747)	GT2(161)	GT2	3
XP_007861999.1	GH3(143-343)	GH3(13)+CBM1(30)	GH3	3
XP_007862029.1	AA7(51-266)	-	-	1
XP_007862101.1	GH2(3-704)	GH2(21)	GH2	3
XP_007862105.1	GT2_Chitin_synth_1(200-371)+GT2_Chitin_synth_2(348-619)	GT2(171)	GT2	3
XP_007862106.1	AA3_2(34-595)	AA3(2)	AA3_2	3
XP_007862111.1	CE10(164-298)	-	-	1
XP_007862115.1	GH79(36-423)	-	-	1
XP_007862200.1	GH13_8(231-524)	GH13(94)+CBM48(20)	CBM48+GH13_8	3
XP_007862294.1	CE4(155-269)	-	-	1
XP_007862323.1	GH47(1-426)	GH47(13)	GH47	3
XP_007862342.1	GT57(56-508)	GT57(2)	GT57	3
XP_007862366.1	GH43_26(86-217)	-	-	1
XP_007862372.1	GH9(57-517)	GH9(19)	GH9	3
XP_007862376.1	GH105(44-363)	GH105(1)	GH105	3
XP_007862452.1	GT32(81-161)	GT32(35)	GT32	3
XP_007862530.1	GH125(73-482)	GH125(2)	GH125	3
XP_007862538.1	GH128(138-355)	GH128(6)	-	2
XP_007862576.1	GH105(143-380)	-	-	1
XP_007862592.1	GH20(163-475)	GH20(74)	GH20	3
XP_007862631.1	GT8(218-449)	-	-	1
XP_007862660.1	GH78(66-632)	GH78(13)	GH78	3
XP_007862670.1	GT39(70-309)	GT39(2)	GT39	3
XP_007862706.1	GH85(79-428)	GH85(11)	-	2
XP_007862719.1	GH3(132-361)	GH3(41)	GH3	3
XP_007862722.1	GH92(282-756)	GH92(34)	GH92	3
XP_007862727.1	AA9(7-222)	-	AA9	2
XP_007862789.1	GH5_9(350-656)	GH5(20)	GH5_9	3
XP_007862825.1	CBM21(123-226)	CBM21(6)	-	2
XP_007862831.1	AA5_1(206-760)	AA5(9)	AA5_1	3
XP_007862859.1	GT48(626-1398)	GT48(1)	GT48	3
XP_007862873.1	GH63(593-799)	GH63(5)	GH63	3
XP_007862943.1	GT39(9-256)	GT39(3)	GT39	3
XP_007862956.1	GH31(232-671)	GH31(1)	GH31	3
XP_007862984.1	CE16(30-299)	CE16(3)	-	2
XP_007862998.1	CE10(124-340)	-	-	1
XP_007863042.1	GH13_22(99-499)+GH13_22(1153-1619)	GT5(22)	GH13_22+GT5	3
XP_007863052.1	CE16(20-252)	-	-	1
XP_007863296.1	GT22(10-409)	GT22(5)	GT22	3
XP_007863324.1	GH5_30(47-465)	-	GH5_30	2
XP_007863374.1	GT15(70-340)	GT15(1)	GT15	3
XP_007863375.1	GT15(1-245)	GT15(1)	GT15	3
XP_007863433.1	GT28(24-127)	-	-	1
XP_007863442.1	GT58(40-396)	GT58(2)	GT58	3
XP_007863443.1	GH5_50(149-418)	-	GH5_50	2
XP_007863449.1	CE10(14-196)	-	-	1
XP_007863486.1	AA7(81-273)	-	-	1
XP_007863489.1	CE1(36-266)	-	-	1
XP_007863517.1	GT50(176-446)	GT50(1)	GT50	3
XP_007863577.1	GH55(39-765)	GH0(23)+GH55(2)	GH55+3.2.1.58	3
XP_007863668.1	GH3(40-253)	GH3(40)	GH3	3
XP_007863691.1	GH13_1(57-361)	CBM20(12)	GH13_1+3.2.1.1	3
XP_007863704.1	GH88(63-391)	-	GH88	2
XP_007863746.1	GT4(500-671)	-	GT4+2.4.1.231	2
XP_007863751.1	AA3_2(31-594)	-	AA3_2	2
XP_007863789.1	AA3_2(23-595)	AA3(28)	AA3_2	3
XP_007863819.1	GH5_5(24-317)	GH5(81)+CBM1(8)	GH5_5	3
XP_007863840.1	GH81(27-713)	GH81(1)	GH81+3.2.1.39	3
XP_007863927.1	GH18(21-348)	GH18(20)	GH18	3
XP_007863978.1	CE10(32-296)	-	-	1
XP_007864062.1	GH32(41-353)	GH32(26)	GH32	3
XP_007864069.1	CE10(29-243)	-	-	1
XP_007864082.1	GT2_Glyco_tranf_2_3(52-284)	-	GT2	2
XP_007864088.1	GH27(114-370)	GH27(1)+CBM13(13)+CBM35(43)+CBM51(1)	GH27+3.2.1.22	3
XP_007864123.1	GH92(284-815)	GH92(30)	GH92	3
XP_007864143.1	GH16(37-321)	GH16(53)	-	2
XP_007864165.1	GT2_Chitin_synth_1(208-380)	GT2(9)	GT2	3
XP_007864187.1	AA2(115-354)	-	-	1
XP_007864204.1	GH5_7(60-341)	GH5(43)+CBM1(32)+CBM27(1)	GH5_7+3.2.1.78	3
XP_007864210.1	GH76(33-361)	-	-	1
XP_007864211.1	GH76(33-362)	-	-	1
XP_007864212.1	GH76(58-366)	-	-	1
XP_007864273.1	GH18(35-399)	-	GH18+3.2.1.14	2
XP_007864288.1	GH2(32-849)	GH2(46)	GH2	3
XP_007864295.1	GH2(35-814)	GH2(46)	GH2	3
XP_007864305.1	GH18(45-273)	-	GH18	2
XP_007864324.1	GH55(1-732)	GH0(23)+GH55(2)	GH55+3.2.1.58	3
XP_007864358.1	AA1_1(39-339)	AA1(2)	AA1_1	3
XP_007864377.1	GH43_6(41-332)	GH43(62)	GH43_6+3.2.1.99	3
XP_007864387.1	CE4(45-150)	-	-	1
XP_007864419.1	CE10(173-340)	-	-	1
XP_007864482.1	GT2_Chitin_synth_2(439-946)	GT2(161)	GT2	3
XP_007864540.1	GH28(37-352)	GH28(20)	GH28	3
XP_007864552.1	AA4(56-588)	AA4(1)	AA4	3
XP_007864615.1	PL14_5(99-308)	PL14(8)	PL14_5	3
XP_007864673.1	GH79(39-402)	GH79(4)	GH79	3
XP_007864693.1	CE10(136-397)	-	-	1
XP_007864738.1	GH28(39-354)	GH28(20)	GH28	3
XP_007864775.1	GH16(57-296)	GH16(53)	GH16+3.2.1.6	3
XP_007864783.1	GH71(23-396)	-	GH71	2
XP_007864797.1	GH5_50(89-385)	GH5(36)	GH5_50	3
XP_007864809.1	GH16(54-260)	-	-	1
XP_007864837.1	GH76(181-388)	-	-	1
XP_007864891.1	GT2_Glycos_transf_2(68-243)	-	GT2	2
XP_007864928.1	GT17(64-349)	-	GT17	2
XP_007864946.1	GH5_15(65-231)	-	-	1
XP_007864971.1	GT66(23-693)	GT66(1)	GT66	3
XP_007864984.1	AA3_2(48-630)	AA3(28)	AA3_2	3
XP_007865013.1	GH16(88-332)	-	GH16	2
XP_007865084.1	CE16(29-302)	CE16(2)	-	2
XP_007865085.1	GT39(62-302)	GT39(2)	GT39	3
XP_007865094.1	GH18(69-278)	-	GH18	2
XP_007865187.1	GH13_25(1145-1599)	GH133(2)	GH13_25+GH133	3
XP_007865233.1	GH5_9(265-570)	GH5(20)	GH5_9	3
XP_007865282.1	CE4(210-321)	CE4(145)	CE4	3
XP_007865321.1	PL4_1(35-524)	PL4(5)	PL4_1	3
XP_007865334.1	GH47(39-572)	GH47(1)	GH47	3
XP_007865418.1	GH127(318-528)	-	-	1
XP_007865499.1	GT35(147-852)	GT35(1)	GT35	3
XP_007865547.1	GH30_3(55-493)	-	GH30_3+3.2.1.75	2
XP_007865628.1	GH38(290-548)	GH38(5)	GH38	3
XP_007865649.1	GH105(43-359)	-	-	1
XP_007865662.1	GT20(152-601)	GT20(15)	GT20	3
XP_007865713.1	GH30_3(57-410)	GH30(20)+CBM13(28)	GH30_3+3.2.1.75	3
XP_007865768.1	GH78(70-626)	GH78(13)	GH78	3
XP_007865779.1	GH3(3-197)	GH3(13)+CBM1(30)	GH3	3
XP_007865791.1	AA7(38-239)	-	-	1
XP_007865967.1	GH115(36-675)	GH115(1)	GH115+3.2.1.131	3
XP_007865968.1	GH115(41-690)	GH115(1)	GH115+3.2.1.131	3
XP_007865994.1	GH79(86-476)	GH79(13)	GH79	3
XP_007866016.1	CE2(150-357)	-	CE0	2
XP_007866054.1	GH3(70-295)	GH3(11)	GH3	3
XP_007866092.1	GH5_9(231-536)	GH5(20)	GH5_9	3
XP_007866120.1	GH5_9(252-557)	GH5(20)	GH5_9	3
XP_007866184.1	GH128(23-228)	CBM32(114)	-	2
XP_007866190.1	GH35(49-378)	GH35(5)	GH35	3
XP_007866238.1	GH128(59-280)	GH128(6)	-	2
XP_007866252.1	GH3(59-300)	GH3(13)+CBM1(30)	CBM1+GH3+3.2.1.21+3.2.1.58	3
XP_007866288.1	GH10(40-343)	GH10(47)+CBM1(2)+CBM2(23)+CBM22(2)	GH10+3.2.1.8	3
XP_007866302.1	AA7(121-570)	-	-	1
XP_007866311.1	GH43_14(27-317)	GH43(96)	GH43_14+3.2.1.37	3
XP_007866312.1	CE9(11-273)+CE9(361-505)	CE9(64)	CE9	3
XP_007866349.1	GH12(93-243)	GH12(19)	GH12+3.2.1.4	3
XP_007866360.1	CE10(152-480)	-	-	1
XP_007866368.1	GH28(50-387)	GH28(18)	GH28	3
XP_007866380.1	GH71(1-387)	GH71(1)+CBM24(1)	GH71	3
XP_007866397.1	GH29(243-594)	GH29(35)	GH29	3
XP_007866465.1	GH31(351-806)	GH31(7)	GH31	3
XP_007866529.1	AA7(463-772)	-	-	1
XP_007866551.1	GH16(34-313)	-	GH16+3.2.1.6	2
XP_007866557.1	PL14_4(54-286)	-	-	1
XP_007866561.1	PL14_4(45-167)	-	-	1
XP_007866662.1	AA4(50-580)	AA4(1)	AA4	3
XP_007866697.1	GH16(39-251)	GH16(76)	GH16+3.2.1.181	3
XP_007866701.1	GT4(312-470)	GT4(109)	GT4	3
XP_007866755.1	CE16(36-308)	-	-	1
XP_007866804.1	GH71(49-439)	GH71(1)+CBM24(1)	GH71	3
XP_007866834.1	GH15(42-448)+CBM20(483-568)	GH15(14)+CBM20(5)	CBM20+GH15	3
XP_007866863.1	CE10(511-743)	-	-	1
XP_007866875.1	AA3_3(5-583)	AA3(4)	AA3_3	3
XP_007866888.1	GT57(14-473)	GT57(1)	GT57	3
XP_007866914.1	GH43_6(29-318)	-	-	1
XP_007867041.1	CE8(52-378)	-	-	1
XP_007867057.1	GH20(168-506)	GH20(47)	GH20+3.2.1.52	3
XP_007867058.1	GH20(171-508)	GH20(47)	GH20+3.2.1.52	3
XP_007867061.1	GH20(173-510)	GH20(47)	GH20+3.2.1.52	3
XP_007867088.1	GH37(2-305)	GH37(4)	GH37	3
XP_007867090.1	CE10(107-276)	-	-	1
XP_007867102.1	GH131(21-305)	-	-	1
XP_007867124.1	GH2(4-777)	GH2(21)	GH2	3
XP_007867128.1	GT2_Chitin_synth_1(267-429)+GT2_Chitin_synth_2(407-614)	GT2(9)	GT2	3
XP_007867132.1	GH51(191-641)	GH51(3)	GH51+3.2.1.55	3
XP_007867137.1	GH15(304-662)	-	GH15	2
XP_007867180.1	AA14(1-261)	-	AA14+1.-.-.-	2
XP_007867185.1	AA1_1(38-341)	AA1(2)	AA1_1	3
XP_007867193.1	CE10(39-337)	-	-	1
XP_007867209.1	GH79(26-392)	-	GH79	2
XP_007867251.1	GH3(83-301)	GH3(63)+CBM1(30)	GH3+3.2.1.21	3
XP_007867285.1	GH12(88-234)	GH12(8)	-	2
XP_007867295.1	AA7(85-284)	-	-	1
XP_007867299.1	GH79(46-456)	-	GH79	2
XP_007867350.1	GH13_32(53-320)+CBM20(475-561)	CBM20(27)+CBM25(8)	CBM20+GH13_32	3
XP_007867366.1	CE10(80-226)	-	-	1
XP_007867384.1	AA1_1(36-343)	AA1(2)	AA1_1	3
XP_007867431.1	GH5_9(133-443)	GH5(5)	GH5_9	3
XP_007867444.1	GH13_5(43-372)	GH13(25)	GH13_5	3
XP_007867483.1	GT49(14-304)	GT49(3)	GT49	3
XP_007867497.1	AA3_4(1-546)	AA3(12)	AA3_4	3
XP_007867506.1	GH3(71-321)	GH3(33)	GH3	3
XP_007867516.1	AA3_2(85-670)	AA3(11)	AA3_2	3
XP_007867564.1	AA14(1-255)	-	AA14+1.-.-.-	2
XP_007867578.1	GH79(48-448)	-	-	1
XP_007867623.1	GT2_Chitin_synth_2(1249-1756)	GT2(161)	GT2	3
XP_007867624.1	GH18(29-323)	GH18(44)+CBM1(13)+CBM19(1)	CBM5+GH18+3.2.1.14	3
XP_007867631.1	AA3_2(2-491)	AA3(29)	AA3_2	3
XP_007867649.1	AA7(34-222)	-	-	1
XP_007867721.1	GH18(34-402)	GH18(102)	GH18	3
XP_007867792.1	AA3_2(11-595)	-	AA3_2	2
XP_007867802.1	AA3_2(13-596)	-	AA3_2	2
XP_007867877.1	CE10(102-260)	-	-	1
XP_007867886.1	AA3_2(12-600)	AA3(20)	AA3_2	3
XP_007867892.1	CE10(90-240)	-	-	1
XP_007867896.1	GH53(27-352)	GH53(6)	GH53+3.2.1.89	3
XP_007867902.1	GH5_5(35-329)	GH5(81)+CBM1(8)	GH5_5+3.2.1.4	3
XP_007867968.1	GH53(24-146)+GH53(141-317)	GH53(9)	GH53+3.2.1.89	3
XP_007867994.1	GH1(3-432)	GH1(20)	GH1+3.2.1.21	3
XP_007868002.1	GT4(212-350)	GT4(169)	GT4	3
XP_007868138.1	AA1_2(41-409)	AA1(16)	AA1_2	3
XP_007868179.1	GH5_22(47-341)	GH5(60)	GH5_22+3.2.1.37	3
XP_007868189.1	AA9(10-235)	AA9(6)	AA9+1.14.99.54+1.14.99.56	3
XP_007868197.1	GH16(60-352)	GH16(37)	GH16	3
XP_007868212.1	GT15(89-292)	-	-	1
XP_007868230.1	CE10(357-604)	-	-	1
XP_007868286.1	AA9(10-237)	AA9(6)	AA9+1.14.99.54+1.14.99.56	3
XP_007868339.1	AA3_3(5-624)	AA3(4)	AA3_3+1.1.3.13	3
XP_007868365.1	GT2_Glyco_trans_2_3(499-711)	GT0(19)	GT0	3
XP_007868421.1	GH13_32(96-358)	CBM20(3)+CBM25(8)	GH13_32	3
XP_007868437.1	GH5_22(47-340)	GH5(60)	GH5_22+3.2.1.37	3
XP_007868449.1	GH28(58-402)	-	GH28	2
XP_007868450.1	GH28(72-409)	-	GH28	2
XP_007868463.1	GT69(159-382)	-	-	1
XP_007868488.1	GT3(16-651)	GT3(1)	GT3	3
XP_007868507.1	GH145(36-376)	GH145(3)	GH145	3
XP_007868572.1	CE10(39-264)	-	-	1
XP_007868577.1	CE10(401-653)	-	-	1
XP_007868578.1	GH13_32(145-258)	CBM20(3)+CBM25(8)	CBM20+GH13_32	3
XP_007868588.1	GH51(11-461)	GH51(7)	GH51	3
XP_007868600.1	GH105(148-332)	-	-	1
XP_007868631.1	GH16(66-298)	-	GH16+3.2.1.6	2
XP_007868635.1	CE1(45-248)	CE1(14)+CBM1(11)+CBM2(17)	CBM1+CE1	3
XP_007868664.1	CE15(61-389)	CE15(2)	CE15+3.1.1.-	3
XP_007868681.1	GH71(44-467)	GH71(1)+CBM24(1)	GH71	3
XP_007868689.1	GH30(17-481)	-	-	1
XP_007868722.1	GT20(163-469)	GT20(2)+CBM20(39)	GT20	3
XP_007868725.1	GH17(116-385)	GH17(35)	GH17	3
XP_007868747.1	AA7(121-570)	-	-	1
XP_007868831.1	GT22(8-404)	GT22(9)	GT22	3
XP_007868909.1	AA1_1(12-299)	AA1(2)	AA1_1	3
XP_007868932.1	GH28(68-376)	GH28(55)	GH28	3
XP_007868958.1	AA7(79-247)	-	-	1
XP_007869029.1	GH37(153-724)	GH37(2)	GH37	3
XP_007869123.1	GH10(82-391)	GH10(37)+CBM1(2)+CBM2(23)	CBM1+GH10+3.2.1.8	3
XP_007869124.1	GH10(44-351)	GH10(37)+CBM1(2)	CBM1+GH10+3.2.1.8	3
XP_007869125.1	GH10(38-347)	GH10(37)+CBM1(2)+CBM2(23)	GH10+3.2.1.8	3
XP_007869239.1	CE10(46-346)	-	-	1
XP_007869290.1	GT4(457-620)	-	GT4	2
XP_007869453.1	AA3_2(14-608)	AA3(3)	AA3_2	3
XP_007869516.1	CE4(128-246)	CE4(145)	CE4	3
XP_007869532.1	GT20(116-592)	GT20(4)	GT20	3
XP_007869552.1	GH47(46-496)	-	GH47	2
XP_007869592.1	GH152(26-255)	GH152(7)	GH152	3
XP_007869596.1	CE10(97-236)	-	-	1
XP_007869597.1	CE10(108-247)	-	-	1
XP_007869603.1	GH152(35-265)	GH152(7)	GH152	3
XP_007869676.1	GT48(753-1525)	GT48(1)	GT48	3
XP_007869686.1	GH109(10-131)	-	-	1
XP_007869830.1	CE10(85-354)	-	-	1
XP_007869833.1	AA3_2(29-536)	-	-	1
XP_007869877.1	CE16(33-306)	CE16(2)	-	2
XP_007869882.1	GH16(147-475)	GH16(6)	GH16	3
XP_007869897.1	GH71(36-409)	-	GH71	2
XP_007869902.1	GH105(106-256)	-	-	1
XP_007869906.1	GH1(6-476)	-	GH1+3.2.1.21+3.2.1.23	2
XP_007869952.1	AA5_1(21-619)	AA5(3)	AA5_1	3
XP_007870024.1	GH18(60-411)	GH18(20)	CBM5+GH18	3
XP_007870030.1	GH95(31-791)	-	GH95	2
XP_007870038.1	GT2_Glyco_trans_2_3(548-757)	GT0(19)	GT0	3
XP_007870075.1	GH13_40(35-385)	GH13(3)	GH13_40	3
XP_007870162.1	GH92(264-792)	GH92(9)	GH92	3
XP_007870204.1	AA3_2(17-589)	-	AA3_2	2
XP_007870228.1	GH5_31(47-312)	-	-	1
XP_007870242.1	GH152(32-151)	GH152(5)	-	2
XP_007870256.1	GT15(21-291)	GT15(1)	GT15	3
XP_007870323.1	GH152(25-255)	GH152(7)	GH152	3
XP_007870399.1	CE10(23-359)	-	-	1
XP_007870411.1	AA3_2(27-588)	AA3(7)	AA3_2	3
XP_007870412.1	AA7(129-314)	-	-	1
XP_007870413.1	GH35(24-357)	GH35(5)	GH35	3
XP_007870421.1	GH105(154-334)	-	-	1
XP_007870435.1	CE10(235-391)	-	-	1
XP_007870514.1	GH16(237-585)	GH16(13)	GH16	3
XP_007870550.1	GH27(133-340)	GH27(19)+CBM35(38)	GH27	3
XP_007870619.1	AA7(51-244)	-	-	1
XP_007870649.1	GH92(278-804)	GH92(9)	GH92	3
XP_007870664.1	GT90(243-546)	-	GT90	2
XP_007870673.1	GT69(156-394)	GT69(1)	GT69	3
XP_007870684.1	GT2_Chitin_synth_2(1241-1748)	GT2(161)	GT2	3
XP_007870708.1	GH1(4-468)	GH1(55)	GH1	3
XP_007870721.1	GH31(252-732)	-	GH31+3.2.1.177	2
XP_007870732.1	GH152(25-255)	GH152(7)	GH152	3
XP_007870757.1	GH127(3-295)	GH127(7)	-	2
XP_007870804.1	GT24(1284-1531)	GT24(1)	GT24	3
XP_007870808.1	GH28(85-410)	-	-	1
XP_007870826.1	GH71(41-427)	GH71(1)+CBM24(1)	GH71	3
XP_007870830.1	CE10(125-397)	-	-	1
XP_007870837.1	AA3_2(16-554)	AA3(29)	AA3_2	3
XP_007870840.1	PL14(83-294)	-	-	1
XP_007870845.1	AA4(56-590)	AA4(1)	AA4	3
XP_007870856.1	PL14_4(177-392)	PL14(3)	-	2
XP_007870857.1	PL14_4(90-305)	PL14(3)	-	2
XP_007870871.1	GT1(98-420)	GT1(94)	GT1	3
XP_007870897.1	GT4(226-414)	GT4(145)	GT4	3
XP_007870911.1	GH31(249-769)	GH31(20)	GH31	3
XP_007870912.1	GH128(47-259)	-	-	1
XP_007870913.1	GH128(46-254)	GH128(15)	-	2
XP_007870924.1	GH3(36-251)	GH3(40)+CBM6(54)	GH3+3.2.1.21	3
XP_007870932.1	PL4_1(41-527)	PL4(5)	PL4_1	3
XP_007871087.1	GH5_12(62-577)	GH5(58)	GH5_12	3
XP_007871089.1	GH18(150-538)	-	-	1
XP_007871100.1	GH128(45-264)	-	-	1
XP_007871132.1	GH154(17-366)	GH154(10)	GH154	3
XP_007871143.1	AA6(60-253)	AA6(1)	AA6+1.6.5.6	3
XP_007871146.1	AA6(5-198)	AA6(1)	AA6	3
XP_007871147.1	AA6(45-240)	AA6(1)	AA6	3
XP_007871152.1	GH25(35-160)	GH25(66)	-	2
XP_007871155.1	GH25(34-218)	GH25(66)	-	2
XP_007871192.1	GH43_30(34-310)	-	GH43_30	2
XP_007871258.1	AA3_2(33-616)	AA3(11)	AA3_2	3
XP_007871263.1	AA3_2(33-601)	AA3(22)	AA3_2	3
XP_007871287.1	AA3_2(31-595)	AA3(28)	AA3_2	3
XP_007871294.1	GH28(10-201)	GH28(18)	-	2
XP_007871330.1	GT48(743-1121)	GT48(1)	GT48	3
XP_007871400.1	GH5_12(29-577)	GH5(19)	GH5_12	3
XP_007871615.1	GH152(25-255)	GH152(7)	GH152	3
XP_007868456.1	-	CE4(108)	CE4	2
XP_007864541.1	-	GH0(2)	GH0	2
XP_007870359.1	-	GH16(13)	GH16	2
XP_007870170.1	-	GH16(13)	-	1
XP_007865939.1	-	GH16(13)	GH16	2
XP_007861852.1	-	GH16(13)	GH16	2
XP_007867901.1	-	GH16(13)	GH16	2
XP_007860363.1	-	GH16(13)	GH16	2
XP_007868667.1	-	GH16(76)	-	1
XP_007869242.1	-	GH27(4)+CBM51(1)	GH27	2
XP_007863995.1	-	GT1(61)	-	1
XP_007861573.1	-	GT31(22)	GT31	2
XP_007865642.1	-	CBM5(49)	-	1
XP_007866468.1	-	CBM57(6)	-	1
XP_007865395.1	-	CBM57(16)	-	1
XP_007863378.1	-	CBM57(16)	-	1
XP_007866470.1	-	CBM57(16)	-	1
XP_007863256.1	-	CBM57(16)	-	1
XP_007861919.1	-	CBM57(16)	-	1
XP_007860272.1	-	-	GT7	1
XP_007860378.1	-	-	GH6	1
XP_007860399.1	-	-	GT30	1
XP_007860532.1	-	-	GH146	1
XP_007860612.1	-	-	CBM48+GH13_8	1
XP_007860743.1	-	-	GT31	1
XP_007860820.1	-	-	GH71	1
XP_007860957.1	-	-	AA1	1
XP_007860988.1	-	-	GT95	1
XP_007861052.1	-	-	GH93	1
XP_007861658.1	-	-	GT2	1
XP_007861864.1	-	-	CBM13+GT27	1
XP_007862416.1	-	-	CBM13	1
XP_007862479.1	-	-	GT4	1
XP_007862494.1	-	-	CE8	1
XP_007862503.1	-	-	CE8	1
XP_007862756.1	-	-	GH38	1
XP_007862992.1	-	-	GT22	1
XP_007863060.1	-	-	GT29	1
XP_007863149.1	-	-	GT47	1
XP_007863602.1	-	-	CBM50	1
XP_007864021.1	-	-	GH9	1
XP_007864249.1	-	-	GH18	1
XP_007864462.1	-	-	GH17	1
XP_007864534.1	-	-	AA3_2	1
XP_007864884.1	-	-	GH6	1
XP_007865159.1	-	-	GH18	1
XP_007865170.1	-	-	GT0	1
XP_007865215.1	-	-	GH47	1
XP_007865281.1	-	-	GT31	1
XP_007865302.1	-	-	GH45+3.2.1.4	1
XP_007865457.1	-	-	GT4	1
XP_007865793.1	-	-	GT7	1
XP_007866332.1	-	-	GH19	1
XP_007866524.1	-	-	CBM50	1
XP_007866548.1	-	-	GH16+3.2.1.6	1
XP_007866564.1	-	-	CBM13	1
XP_007866690.1	-	-	GH5_9	1
XP_007866703.1	-	-	GT2	1
XP_007866779.1	-	-	GH20	1
XP_007867071.1	-	-	GT4	1
XP_007867152.1	-	-	GH16	1
XP_007867248.1	-	-	GH16+3.2.1.6	1
XP_007867388.1	-	-	GT22	1
XP_007867475.1	-	-	GH72	1
XP_007867972.1	-	-	GT0	1
XP_007868088.1	-	-	CBM50	1
XP_007868147.1	-	-	GT2	1
XP_007868369.1	-	-	GH18	1
XP_007868444.1	-	-	GT13	1
XP_007868710.1	-	-	GT2	1
XP_007869359.1	-	-	GH37	1
XP_007869787.1	-	-	GH28	1
XP_007869901.1	-	-	GH18	1
XP_007870329.1	-	-	GH43_17	1
XP_007870383.1	-	-	AA9	1
XP_007870564.1	-	-	GT95	1
XP_007870668.1	-	-	CBM48+GH13_8	1
XP_007870681.1	-	-	CBM48+GH13_8	1
XP_007870734.1	-	-	GT48	1
XP_007870923.1	-	-	GT29	1
