Gene ID	HMMER	Hotpep	DIAMOND	#ofTools
EEB90878.1	AA1_1(9-165)	AA1(2)	AA1_1+1.10.3.2	3
EEB90883.1	GH47(76-436)	-	-	1
EEB90897.1	AA3_2(3-264)	-	-	1
EEB90954.1	AA3_2(35-285)+AA3_2(300-527)	AA3(2)	AA3_2	3
EEB90958.1	AA3_2(1-282)	-	-	1
EEB90965.1	GH35(4-163)	-	-	1
EEB90974.1	CE10(25-170)	-	-	1
EEB91071.1	GT15(81-233)	-	-	1
EEB91111.1	GH88(1-210)	GH88(3)	-	2
EEB91134.1	AA3_2(1-529)	AA3(28)	AA3_2+1.1.3.7	3
EEB91147.1	AA9(2-203)	AA9(15)	AA9	3
EEB91156.1	GH35(55-200)	-	-	1
EEB91181.1	CE10(140-277)	-	-	1
EEB91234.1	GH76(89-356)	-	-	1
EEB91244.1	GH29(22-192)	-	-	1
EEB91251.1	GH95(9-294)	GH95(1)	-	2
EEB91335.1	AA2(53-246)	-	-	1
EEB91400.1	GH79(55-354)	-	-	1
EEB91469.1	GH43_23(89-163)	-	-	1
EEB91492.1	CE10(156-303)	-	-	1
EEB91637.1	CE15(46-298)	CE15(2)+CBM1(20)	CE15+3.1.1.-	3
EEB91813.1	GT28(5-140)	-	-	1
EEB91817.1	PL1_7(65-252)	PL1(15)	-	2
EEB91913.1	GH131(23-254)	GH131(1)+CBM1(21)	CBM1+GH131	3
EEB91979.1	GH7(21-459)	GH7(1)+CBM1(1)	GH7	3
EEB92005.1	GH5_9(1-294)	GH5(20)	-	2
EEB92025.1	CE10(41-263)	-	-	1
EEB92104.1	GH43_26(1-205)	-	-	1
EEB92124.1	GH12(118-258)	GH12(25)	-	2
EEB92133.1	GH10(29-260)	GH10(4)+CBM1(2)+CBM2(23)	CBM1+GH10	3
EEB92164.1	AA1_1(1-258)	AA1(2)	AA1_1+1.10.3.2	3
EEB92206.1	GH6(54-323)	GH6(4)+CBM1(3)+CBM2(3)	CBM1+GH6	3
EEB92235.1	AA1_1(36-195)	AA1(2)	-	2
EEB92252.1	GH2(66-416)	GH2(8)+CBM42(2)+CBM67(18)	GH2	3
EEB92275.1	AA9(5-224)	AA9(2)+CBM1(7)	AA9+CBM1	3
EEB92330.1	GH31(32-342)	GH31(35)	-	2
EEB92360.1	GH5_12(29-288)	GH5(19)	GH5_12	3
EEB92408.1	GH43_22(68-176)	-	-	1
EEB92491.1	AA2(6-141)	-	-	1
EEB92511.1	GH18(30-161)	-	-	1
EEB92518.1	AA9(14-166)	-	-	1
EEB92615.1	GT69(13-231)	-	-	1
EEB92681.1	GH16(46-197)	GH16(6)	-	2
EEB92716.1	GH10(1-263)	GH10(4)+CBM1(2)	-	2
EEB92726.1	GT90(14-149)	GT90(10)	-	2
EEB92739.1	AA7(67-260)	-	-	1
EEB92787.1	AA7(38-244)	-	-	1
EEB92852.1	GH79(2-173)	-	-	1
EEB92929.1	GT4(2-80)	-	-	1
EEB93001.1	GH18(36-148)	-	-	1
EEB93016.1	GH13_5(1-327)	GH13(88)+CBM20(17)	GH13_5	3
EEB93025.1	GT2_Chitin_synth_2(1-318)	GT2(161)	GT2	3
EEB93105.1	GT48(128-606)	GT48(1)	GT48	3
EEB93106.1	AA14(22-287)	-	-	1
EEB93107.1	GT15(2-215)	GT15(1)	-	2
EEB93111.1	AA3_2(35-242)	-	-	1
EEB93151.1	GH18(5-162)	-	-	1
EEB93184.1	GH37(27-233)	-	GH37	2
EEB93185.1	GH31(1-288)	GH31(1)	GH31	3
EEB93197.1	AA7(7-224)	-	-	1
EEB93273.1	GH45(2-71)	-	-	1
EEB93366.1	GH18(12-192)	-	-	1
EEB93368.1	GH18(12-157)	GH18(45)+CBM18(6)	-	2
EEB93428.1	AA9(82-199)	-	-	1
EEB93485.1	GH47(19-269)	-	-	1
EEB93545.1	AA9(8-202)	-	-	1
EEB93590.1	GH18(26-216)	GH18(92)	CBM5+GH18+3.2.1.14	3
EEB93654.1	PL1_2(75-294)	PL1(3)+CBM6(62)	PL1_2	3
EEB93656.1	PL3_2(56-243)	PL3(9)+CBM13(31)	-	2
EEB93657.1	GH5_5(1-144)	-	-	1
EEB93682.1	GH5_9(6-177)	-	-	1
EEB93703.1	GH105(146-317)	-	-	1
EEB93737.1	GT21(21-278)	GT21(13)	GT21	3
EEB93762.1	GH32(5-270)	-	-	1
EEB93764.1	GH47(49-234)	-	-	1
EEB93799.1	GH6(34-262)	CBM3(5)	GH6	3
EEB93832.1	GH3(54-129)	-	-	1
EEB93837.1	PL1_2(84-200)	CE8(10)+PL1(17)+CBM6(62)	-	2
EEB93853.1	GT8(2-280)	-	-	1
EEB93859.1	GH45(1-191)	GH45(1)+CBM1(6)	GH45+3.2.1.4	3
EEB94038.1	CE10(5-212)	-	-	1
EEB94073.1	GH20(8-277)	GH20(47)	GH20+3.2.1.52	3
EEB94100.1	PL1_7(72-221)	PL1(16)	-	2
EEB94136.1	AA3_2(44-290)	-	-	1
EEB94142.1	GT20(49-386)	GT20(15)	-	2
EEB94152.1	GH10(1-189)	GH10(37)+CBM1(2)+CBM2(23)	-	2
EEB94237.1	AA3_2(33-265)	-	-	1
EEB94282.2	GH5_7(17-138)	-	-	1
EEB94357.1	CBM67(126-249)	-	-	1
EEB94452.1	GT2_Chitin_synth_1(195-341)	GT2(171)	GT2	3
EEB94459.1	GH5_9(4-236)	-	-	1
EEB94582.1	AA9(15-190)	-	-	1
EEB94678.1	GH37(1-253)	-	-	1
EEB94858.1	AA1_1(34-260)	AA1(2)	AA1_1	3
EEB94866.1	GH47(3-218)	GH47(1)	-	2
EEB94876.1	CE4(175-285)	-	-	1
EEB94988.1	GH88(72-226)	GH88(3)	-	2
EEB95182.1	AA16(1-90)	-	-	1
EEB95196.1	GH5_22(8-311)	-	GH5_22+3.2.1.37	2
EEB95219.1	AA1_1(22-229)	AA1(2)	AA1_1	3
EEB95272.1	GT24(49-209)	GT24(1)	-	2
EEB95323.1	GH18(35-226)	-	GH18	2
EEB95358.1	AA6(5-185)	AA6(1)	-	2
EEB95366.1	AA3_2(1-277)	-	-	1
EEB95451.1	GH43_24(42-156)	-	-	1
EEB95458.1	PL1_7(72-158)	-	-	1
EEB95526.1	GH16(8-144)	GH16(37)	-	2
EEB95608.1	GH31(1-289)	-	-	1
EEB95720.1	AA3_2(14-218)	-	-	1
EEB95755.1	CE12(19-224)	CE12(13)	CE12	3
EEB95782.1	GH1(12-213)	-	-	1
EEB95818.1	GH3(59-208)	CBM1(30)	GH3	3
EEB95843.1	PL1_7(72-232)	PL1(15)	PL1_7	3
EEB95856.1	GH11(44-167)	GH11(10)+CBM1(4)+CBM10(5)+CBM60(1)	-	2
EEB95938.1	GH5_5(1-135)	-	-	1
EEB96193.1	GH31(23-191)	-	-	1
EEB96254.1	AA3_2(1-249)	-	-	1
EEB96279.1	GH5_9(11-139)	-	-	1
EEB96307.1	AA7(42-218)	-	-	1
EEB96365.1	PL3_2(4-191)	PL3(9)+CBM13(31)	-	2
EEB96463.1	GH18(122-366)	GH18(51)+CBM5(14)	GH18	3
EEB96478.1	GH13_32(16-194)	-	-	1
EEB96482.1	GT22(7-171)	-	-	1
EEB96511.1	GH3(27-197)	-	-	1
EEB96519.1	CE10(4-279)	-	-	1
EEB96579.1	GH152(54-177)	GH152(7)	GH152	3
EEB96582.1	GH154(1-161)	GH154(12)	-	2
EEB96610.1	CE4(7-126)	-	-	1
EEB96648.1	CBM21(35-106)	-	-	1
EEB96650.1	GH1(2-161)	GH1(8)	-	2
EEB96681.1	GH7(8-230)	GH7(1)+CBM1(1)	-	2
EEB96755.1	GH152(10-180)	GH152(7)	GH152	3
EEB96869.1	GH128(1-104)	-	-	1
EEB96923.1	GH105(132-359)	-	-	1
EEB96968.1	GH3(5-173)	-	-	1
EEB97131.1	GT15(5-123)	-	-	1
EEB97197.1	GH10(2-113)	-	-	1
EEB97208.1	GH44(8-197)	-	-	1
EEB97359.1	GH18(26-183)	GH18(51)	-	2
EEB97590.1	CE4(5-97)	-	-	1
EEB97617.1	GH13_25(11-233)	GH133(2)	GH13_25+GH133	3
EEB97643.1	AA7(68-274)	-	-	1
EEB97952.1	CE8(1-176)	CE8(7)	CE8	3
EEB98010.1	GH5_9(14-183)	-	-	1
EEB98130.1	GH5_50(2-164)	-	-	1
EEB98290.1	GH74(12-121)	GH74(1)+CBM1(16)+CBM2(12)	-	2
EEB98324.1	GH28(6-272)	GH28(70)	GH28	3
EEB98419.1	CE10(7-217)	-	-	1
EEB98433.1	GH3(18-148)	GH3(51)	-	2
EEB98490.1	GT2_Chitin_synth_1(1-112)	GT2(2)	-	2
EEB98498.1	CBM1(22-50)	CBM1(11)	-	2
EEB98518.1	CE16(42-143)	-	-	1
EEB98589.1	AA3_2(6-232)	-	-	1
EEB98661.1	GH88(26-156)	-	-	1
EEB98778.1	PL1_7(1-98)	-	-	1
EEB98803.1	GH71(1-200)	GH71(1)+CBM24(1)	-	2
EEB98951.1	GT2_Glyco_trans_2_3(3-117)	GT0(19)	-	2
EEB98994.1	GT20(10-191)	-	-	1
EEB99026.1	PL35(2-157)	-	-	1
EEB99080.1	AA1_1(2-117)	AA1(2)	-	2
EEB99127.1	AA3_2(3-188)	-	-	1
EEB99157.1	GH71(2-151)	-	-	1
EEB99166.1	GT90(90-334)	-	GT90	2
EEB99201.1	GH25(33-125)	GH25(66)	-	2
EEB99252.1	CE16(42-159)	CE16(2)	-	2
EEB99436.1	GT2_Glyco_trans_2_3(6-87)	-	-	1
EEB99604.1	GH13_8(1-162)	GH13(94)+CBM48(20)	-	2
EEB99692.1	AA1_2(2-137)	AA1(16)	-	2
EEB99762.1	GH105(3-142)	-	-	1
EEB99779.1	AA9(8-112)	-	-	1
EEB99853.1	AA1_1(2-158)	AA1(2)	-	2
EEB99955.1	AA9(2-114)	-	-	1
EEB96982.1	-	CE0(16)	-	1
EEB91958.1	-	CE4(51)	-	1
EEB99669.1	-	CE4(145)	-	1
EEB90920.1	-	CE4(145)	-	1
EEB93541.1	-	CE4(145)	-	1
EEB95861.1	-	CE9(15)	-	1
EEB94028.1	-	CE9(64)	-	1
EEB95136.1	-	GH0(2)	GH0	2
EEB94595.1	-	GH0(2)	GH0	2
EEB86692.1	-	GH1(20)	-	1
EEB99178.1	-	GH105(1)	-	1
EEB95855.1	-	GH115(1)	GH115	2
EEB90573.1	-	GH133(2)	GH13_25+GH133	2
EEB97372.1	-	GH145(3)	-	1
EEB87267.1	-	GH15(14)+CBM20(5)	-	1
EEB88465.1	-	GH152(3)	-	1
EEB92123.1	-	GH152(7)	-	1
EEC00002.1	-	GH152(7)	-	1
EEB99846.1	-	GH152(7)	-	1
EEB90334.1	-	GH16(5)	GH16	2
EEB90515.1	-	GH16(5)	-	1
EEB94090.1	-	GH16(13)	GH16	2
EEB89665.1	-	GH16(13)	-	1
EEB99520.1	-	GH16(13)	-	1
EEB99795.1	-	GH16(13)	-	1
EEB99307.1	-	GH16(13)	-	1
EEB89666.1	-	GH16(13)	-	1
EEB97010.1	-	GH16(53)	-	1
EEB92242.1	-	GH16(76)	-	1
EEB94324.1	-	GH16(76)	-	1
EEB89691.1	-	GH27(28)+CBM35(40)	-	1
EEB96541.1	-	GH28(18)	-	1
EEB92973.1	-	GH3(33)	GH3	2
EEB94978.1	-	GH3(63)	-	1
EEB99923.1	-	GH3(63)	-	1
EEB95605.1	-	GH3(63)	-	1
EEB95461.1	-	GH31(7)	GH31	2
EEB98053.1	-	GH43(24)	-	1
EEB90547.1	-	GH47(1)	-	1
EEB87809.1	-	GH47(2)	-	1
EEB92536.1	-	GH47(2)	-	1
EEB92251.1	-	GH5(20)	-	1
EEB99969.1	-	GH5(43)+CBM1(32)	-	1
EEB87040.1	-	GH5(60)	-	1
EEB93492.1	-	GH51(7)	-	1
EEB92056.1	-	GH51(7)	-	1
EEB90041.1	-	GH55(2)	GH55+3.2.1.58	2
EEB98873.1	-	GH55(2)	-	1
EEB92029.1	-	GH7(1)	-	1
EEB94061.1	-	GH72(5)+CBM43(20)	-	1
EEB87816.1	-	GH78(13)	-	1
EEB95803.1	-	GH9(19)	-	1
EEB97581.1	-	GH92(30)	-	1
EEB99885.1	-	AA1(2)	-	1
EEB93359.1	-	AA1(2)	-	1
EEB96442.1	-	AA1(2)	-	1
EEB96177.1	-	AA1(2)	-	1
EEB89384.1	-	AA1(2)	-	1
EEB95098.1	-	AA1(2)	-	1
EEB92269.1	-	AA1(2)	-	1
EEC00009.1	-	AA1(2)	-	1
EEB99735.1	-	AA1(2)	-	1
EEB92697.1	-	AA1(4)	-	1
EEB94910.1	-	AA1(6)	AA1	2
EEB92786.1	-	AA1(24)	AA1_1	2
EEB91358.1	-	AA3(4)	AA3_3+1.1.3.13	2
EEB91515.1	-	AA3(6)	-	1
EEB95825.1	-	AA3(6)	-	1
EEB97286.1	-	AA3(7)	-	1
EEB90979.1	-	AA3(11)	-	1
EEB95388.1	-	AA3(22)	-	1
EEB99304.1	-	AA3(28)	-	1
EEB99199.1	-	AA5(3)	-	1
EEB99114.1	-	AA5(3)	-	1
EEB99717.1	-	AA5(3)	-	1
EEB91925.1	-	AA5(5)	AA5_1	2
EEB96542.1	-	AA5(9)	AA5_1	2
EEB93302.1	-	AA9(17)	-	1
EEB92517.1	-	AA9(17)	-	1
EEB98305.1	-	PL1(17)+CBM6(62)	-	1
EEB87715.1	-	PL26(1)	-	1
EEB97663.1	-	PL3(9)+CBM13(31)	-	1
EEB91826.1	-	PL35(3)	PL35	2
EEB98447.1	-	PL4(5)	-	1
EEB90420.1	-	GT0(19)	GT0	2
EEB99342.1	-	GT0(19)	-	1
EEB96576.1	-	GT0(19)	-	1
EEB97328.1	-	GT1(7)	-	1
EEB95334.1	-	GT15(1)	-	1
EEB95655.1	-	GT15(1)	-	1
EEB87915.1	-	GT17(1)	-	1
EEB86720.1	-	GT2(9)	-	1
EEB96911.1	-	GT2(9)	GT2	2
EEB95683.1	-	GT20(2)	-	1
EEB89521.1	-	GT35(17)	GT35	2
EEB87324.1	-	GT39(2)	-	1
EEB97303.1	-	GT39(3)	-	1
EEB96388.1	-	GT48(1)	GT48	2
EEB99104.1	-	GT48(2)	-	1
EEB98831.1	-	GT48(9)	-	1
EEB92874.1	-	GT48(9)	GT48	2
EEB94922.1	-	GT5(22)	-	1
EEB91122.1	-	GT58(1)	-	1
EEB98080.1	-	CBM1(32)	-	1
EEB95057.1	-	CBM48(20)	-	1
EEB89322.1	-	CBM57(16)	-	1
EEB89030.1	-	-	GH78	1
EEB89156.1	-	-	GT4	1
EEB89948.1	-	-	GH115	1
EEB90617.1	-	-	CE8	1
EEB90827.1	-	-	GH35	1
EEB91178.1	-	-	CBM50	1
EEB91409.1	-	-	AA3_3+1.1.3.13	1
EEB91571.1	-	-	GH115	1
EEB91738.1	-	-	GT4	1
EEB92693.1	-	-	GT0	1
EEB92822.1	-	-	GT2	1
EEB93221.1	-	-	GH115	1
EEB93350.1	-	-	GH3	1
EEB94117.1	-	-	GH3	1
EEB94213.1	-	-	GH3+3.2.1.21	1
EEB94316.1	-	-	GH13_22+GT5	1
EEB95336.1	-	-	AA5_1	1
EEB95410.1	-	-	GT39	1
EEB96167.1	-	-	GT4	1
EEB96262.1	-	-	GT2	1
EEB96539.1	-	-	GT2	1
EEB96695.1	-	-	AA1	1
