Gene ID	HMMER	Hotpep	DIAMOND	#ofTools
XP_008089849.1	PL1_7(77-258)	PL1(16)	PL1_7	3
XP_008089873.1	AA3_3(12-605)	AA3(14)	AA3_3	3
XP_008089891.1	CBM24(178-249)	-	-	1
XP_008089893.1	GH71(21-405)+CBM24(447-523)+CBM24(542-614)	GH71(1)+CBM24(1)	CBM24+GH71	3
XP_008089900.1	GH43_26(10-295)	-	GH43_26	2
XP_008089937.1	AA3_2(30-602)	AA3(2)	AA3_2	3
XP_008089938.1	AA8(131-759)	AA3(5)+AA8(3)+CBM1(10)	AA3_1+AA8	3
XP_008089944.1	AA7(132-341)	-	-	1
XP_008089946.1	AA7(49-486)	AA7(2)	AA7	3
XP_008089953.1	GH145(23-349)	GH145(3)	GH145	3
XP_008089968.1	GH28(136-468)	GH28(3)	GH28+3.2.1.15	3
XP_008089976.1	GH20(162-498)	-	GH20	2
XP_008089979.1	CBM35(34-151)+GH26(166-466)	GH26(3)+CBM35(3)	CBM35+GH26+3.2.1.78	3
XP_008089982.1	GH6(57-344)	GH6(14)	GH6	3
XP_008090011.1	GH76(27-399)	GH76(10)	GH76	3
XP_008090020.1	GH93(46-349)	GH93(1)	GH93	3
XP_008090025.1	CE3(13-241)	CE0(11)	CE0	3
XP_008090080.1	GH115(22-645)	GH115(1)	GH115	3
XP_008090082.1	GH38(301-563)	GH38(5)	GH38	3
XP_008090085.1	CE10(143-334)	-	-	1
XP_008090147.1	GT8(7-222)	GT8(34)	GT8	3
XP_008090187.1	AA1_3(154-472)	AA1(38)	AA1	3
XP_008090224.1	AA5(406-910)	AA5(5)	AA5_1	3
XP_008090346.1	GT62(71-333)	GT62(2)	GT62	3
XP_008090379.1	GH38(282-540)	GH38(5)	GH38	3
XP_008090424.1	CE10(90-236)	-	-	1
XP_008090450.1	GH18(18-350)	GH18(7)+CBM14(26)	GH18	3
XP_008090452.1	GH13_1(63-367)	-	CBM20+GH13_1	2
XP_008090457.1	GH15(282-660)	GH15(27)	GH15	3
XP_008090528.1	GH16(43-320)	GH16(53)	GH16	3
XP_008090529.1	GT34(155-417)	GT34(7)	GT34	3
XP_008090534.1	CBM63(157-226)	CBM63(4)	-	2
XP_008090550.1	GH16(77-220)	GH16(22)	GH16	3
XP_008090554.1	GH20(212-556)	GH20(33)	GH20	3
XP_008090577.1	GT22(9-395)	GT22(9)	GT22	3
XP_008090602.1	GH28(5-294)	GH28(18)	GH28	3
XP_008090604.1	CE8(53-381)	CE8(24)	CE8	3
XP_008090668.1	GH18(40-318)	GH18(44)+CBM19(1)	-	2
XP_008090714.1	AA4(117-361)	-	-	1
XP_008090779.1	GH35(52-382)	GH35(5)	GH35+3.2.1.23	3
XP_008090814.1	CE10(94-284)	-	-	1
XP_008090819.1	AA1_2(48-382)	AA1(4)	AA1_2	3
XP_008090823.1	GH35(50-387)	GH35(18)	GH35	3
XP_008090842.1	CE10(115-260)	-	-	1
XP_008090887.1	GH12(136-270)	-	GH12	2
XP_008090889.1	CE10(119-334)	-	-	1
XP_008090903.1	GH10(33-337)	GH10(19)+CBM1(2)	GH10	3
XP_008090948.1	AA3_2(24-643)	AA3(6)	AA3	3
XP_008090949.1	GH3(86-300)	GH3(63)+CBM1(30)	GH3	3
XP_008090959.1	GH139(20-778)	GH139(1)	GH139	3
XP_008090969.1	CE5(25-216)	-	-	1
XP_008090973.1	GH106(42-735)	GH106(8)	GH106	3
XP_008090977.1	CE5(76-251)	CE5(18)	-	2
XP_008090991.1	GH81(79-768)	GH81(1)	GH81	3
XP_008091014.1	GH5_5(18-309)	GH5(81)+CBM1(8)	GH5_5	3
XP_008091057.1	CE4(156-281)	CE4(143)+CBM18(7)	CBM18+CE4	3
XP_008091064.1	GH16(79-305)	-	GH16	2
XP_008091104.1	GH35(37-371)	GH35(31)	GH35	3
XP_008091127.1	GT57(17-495)	GT57(2)	GT57	3
XP_008091161.1	GT90(331-601)	GT90(4)	GT90	3
XP_008091172.1	GH16(42-253)	-	-	1
XP_008091235.1	GH51(14-505)	GH51(7)	GH51	3
XP_008091236.1	GH47(103-565)	GH47(2)	GH47	3
XP_008091257.1	PL3_2(29-214)	PL3(5)	PL3_2+4.2.2.2	3
XP_008091258.1	GH43_22(162-379)+GH43_34(736-1016)	GH43(16)	GH43_22+GH43_34	3
XP_008091263.1	GH11(45-223)	GH11(2)	GH11	3
XP_008091272.1	GT1(983-1398)	GT1(7)	GT1	3
XP_008091285.1	GH7(18-442)	GH7(8)+CBM1(1)	GH7	3
XP_008091300.1	GT20(164-699)	GT20(4)	GT20	3
XP_008091317.1	AA12(23-416)	AA12(1)	AA12	3
XP_008091320.1	CE16(35-300)	-	-	1
XP_008091340.1	CE10(62-236)	-	-	1
XP_008091348.1	CE1(49-232)	CE1(14)+CBM1(11)+CBM2(17)	CE1	3
XP_008091351.1	AA3_2(48-624)	AA3(7)	AA3_2	3
XP_008091352.1	AA9(4-218)	AA9(13)+CBM1(38)	AA9	3
XP_008091382.1	GH11(38-214)	GH11(2)+CBM1(4)+CBM6(17)+CBM60(1)	CBM1+GH11+3.2.1.8	3
XP_008091384.1	GT1(214-537)	GT1(76)	GT1	3
XP_008091389.1	CE12(39-226)	CE12(14)	-	2
XP_008091398.1	GH18(52-405)	-	GH18	2
XP_008091414.1	AA9(7-215)	AA9(15)	AA9	3
XP_008091423.1	GH78(385-802)	GH78(35)	GH78	3
XP_008091431.1	GT2_Glycos_transf_2(257-425)	-	GT2	2
XP_008091432.1	GH12(136-269)	-	-	1
XP_008091462.1	AA3_2(4-559)	AA3(24)	AA3_2	3
XP_008091471.1	GH16(88-225)	GH16(55)	-	2
XP_008091475.1	CE10(91-358)	-	-	1
XP_008091501.1	GH11(45-214)	GH11(15)	-	2
XP_008091508.1	GT20(11-475)	GT20(2)+CBM20(39)	GT20	3
XP_008091524.1	GH5_12(15-548)	GH5(19)	GH5_12	3
XP_008091526.1	GH47(231-998)	GH47(2)	GH47+3.2.1.113	3
XP_008091559.1	GH43_1(6-322)	GH43(8)	GH43_1	3
XP_008091564.1	CE4(619-733)	-	-	1
XP_008091602.1	GT2_Chitin_synth_2(255-542)	-	GT2	2
XP_008091666.1	GT35(166-881)	GT35(1)	GT35	3
XP_008091675.1	GH16(62-300)	-	GH16	2
XP_008091681.1	AA5_2(88-709)	AA5(6)+CBM32(35)	AA5_2	3
XP_008091702.1	GT2_Glycos_transf_2(103-241)	-	GT2	2
XP_008091735.1	GH47(61-547)	GH47(2)	GH47	3
XP_008091740.1	GH132(46-317)	GH132(2)	GH132	3
XP_008091783.1	AA12(31-424)	AA12(1)	AA12	3
XP_008091820.1	GH45(27-227)	GH45(1)+CBM1(6)	-	2
XP_008091827.1	GT90(688-962)	GT90(17)	GT90	3
XP_008091871.1	GH63(598-809)	GH63(2)	GH63	3
XP_008091900.1	GT15(73-351)	GT15(1)	GT15	3
XP_008091962.1	GH43_30(25-301)	-	GH43_30	2
XP_008091982.1	GT8(7-261)	GT8(39)	-	2
XP_008092019.1	AA7(194-400)	-	-	1
XP_008092021.1	GH16(114-327)	-	GH16	2
XP_008092051.1	AA2(59-271)	AA0(2)	AA0	3
XP_008092137.1	AA3(116-695)	-	-	1
XP_008092138.1	GH78(314-697)	GH78(13)	GH78	3
XP_008092228.1	GT1(201-447)	GT1(86)	-	2
XP_008092234.1	AA3_2(13-542)	AA3(9)	AA3_2	3
XP_008092240.1	GT25(104-323)	-	-	1
XP_008092252.1	AA1_3(54-358)	AA1(25)	AA1_3	3
XP_008092275.1	GT2_Chitin_synth_1(219-387)	GT2(9)	GT2	3
XP_008092380.1	GT69(160-400)	GT69(4)	GT69	3
XP_008092388.1	GT1(134-456)	-	GT1	2
XP_008092397.1	GH71(5-166)	-	-	1
XP_008092410.1	GH31(250-812)	GH31(20)	GH31	3
XP_008092411.1	GH43_24(46-278)	GH43(103)+CBM35(21)	CBM35+GH43_24	3
XP_008092422.1	GH3(34-245)	GH3(40)+CBM6(3)	GH3	3
XP_008092431.1	GH16(42-278)	GH16(25)	GH16	3
XP_008092454.1	GH3(15-263)	GH3(33)	GH3	3
XP_008092492.1	GH13_1(59-359)	-	CBM20+GH13_1	2
XP_008092497.1	GT2_Glyco_trans_2_3(520-739)	GT0(19)	GT0	3
XP_008092530.1	CE1(27-284)	-	-	1
XP_008092566.1	GH18(150-387)	GH18(45)+CBM18(6)	CBM18+GH18	3
XP_008092646.1	GH1(2-468)	GH1(8)	GH1+3.2.1.21	3
XP_008092730.1	CE4(68-194)	CE4(143)+CBM18(7)	-	2
XP_008092852.1	CE4(44-174)	-	-	1
XP_008092879.1	GT66(21-669)	GT66(1)	GT66	3
XP_008092920.1	GH53(22-347)	GH53(7)	GH53	3
XP_008092960.1	CE4(58-183)	CE4(141)+CBM18(7)	-	2
XP_008092965.1	CE3(24-223)	CE3(10)	-	2
XP_008092975.1	AA3_2(38-660)	AA3(6)	AA3	3
XP_008092980.1	CE8(29-306)	CE8(20)	CE8	3
XP_008092983.1	AA9(10-230)	AA9(1)+CBM1(12)	AA9	3
XP_008093034.1	AA1_3(54-357)	AA1(12)	AA1_3	3
XP_008093039.1	GH127(20-577)	GH127(7)	GH127	3
XP_008093047.1	GT2_Chitin_synth_1(233-395)	GT2(2)	GT2	3
XP_008093061.1	GH55(30-764)	-	GH55	2
XP_008093071.1	AA9(8-232)	AA9(1)	-	2
XP_008093080.1	AA1_2(38-375)	AA1(19)	AA1_2	3
XP_008093093.1	GH72(32-331)	GH72(3)	GH72	3
XP_008093103.1	GH37(147-706)	GH37(2)	GH37	3
XP_008093137.1	GH16(37-311)	-	GH16	2
XP_008093260.1	GH37(51-624)	GH37(4)	GH37	3
XP_008093262.1	GT17(72-364)	GT17(3)	GT17	3
XP_008093268.1	GH67(18-698)	GH67(3)	GH67	3
XP_008093278.1	GH114(38-238)	-	GH114	2
XP_008093281.1	GH132(129-428)	GH132(3)	GH132	3
XP_008093292.1	GT2_Glyco_trans_2_3(257-517)	-	-	1
XP_008093303.1	GH47(183-676)	GH47(1)	GH47	3
XP_008093355.1	GH5_24(65-378)	GH5(55)	GH5_24	3
XP_008093384.1	AA2(102-343)	-	-	1
XP_008093388.1	GT2_Chitin_synth_2(664-1187)	GT2(161)	GT2	3
XP_008093396.1	GT39(59-303)	GT39(2)	GT39	3
XP_008093397.1	GT69(58-321)	GT69(2)	GT69+2.4.1.-	3
XP_008093472.1	GH43_1(3-321)	GH43(8)+CBM22(6)+CBM6(10)	GH43_1	3
XP_008093485.1	GT39(60-305)	GT39(2)	GT39	3
XP_008093536.1	AA3_2(5-462)	AA3(2)	AA3_2	3
XP_008093613.1	CE10(97-331)	-	-	1
XP_008093640.1	GH62(28-299)	GH62(1)+CBM1(23)+CBM13(3)	CBM1+GH62	3
XP_008093642.1	AA1_3(55-367)	AA1(12)	AA1_3	3
XP_008093652.1	CE4(555-670)	-	-	1
XP_008093658.1	GH79(45-353)	-	GH79	2
XP_008093660.1	GH17(448-718)	GH17(22)	GH17	3
XP_008093683.1	GH16(31-293)	GH16(7)+CBM6(6)	CBM6+GH16	3
XP_008093685.1	GH146(47-361)	GH146(2)+CBM13(17)	GH146	3
XP_008093748.1	GH3(83-294)	GH3(13)	GH3	3
XP_008093777.1	GT17(80-346)	-	GT17	2
XP_008093832.1	GT3(26-663)	GT3(1)	GT3	3
XP_008093878.1	GH76(27-408)	GH76(10)	GH76	3
XP_008093885.1	AA11(18-213)	AA11(1)	-	2
XP_008093922.1	GH154(25-373)	GH154(10)	GH154	3
XP_008093960.1	GH72(16-288)	GH72(4)	GH72	3
XP_008094086.1	GH15(70-482)+CBM20(553-643)	GH15(14)+CBM20(5)	CBM20+GH15	3
XP_008094119.1	GT34(66-292)	GT34(5)	GT34	3
XP_008094137.1	GT4(355-516)	GT4(109)	GT4	3
XP_008094186.1	PL26(33-926)	PL26(1)	PL26	3
XP_008094202.1	CE10(57-319)	-	-	1
XP_008094208.1	GH18(27-376)	GH18(7)	GH18	3
XP_008094209.1	CE10(138-302)	-	-	1
XP_008094211.1	GH7(19-452)	GH7(1)+CBM1(1)	CBM1+GH7	3
XP_008094223.1	AA7(59-497)	-	-	1
XP_008094224.1	GH11(45-224)	GH11(2)	GH11+3.2.1.8	3
XP_008094256.1	GH5_9(344-667)	GH5(20)	GH5_9	3
XP_008094267.1	CE10(126-478)	-	-	1
XP_008094271.1	GH3(116-338)	GH3(41)	GH3	3
XP_008094272.1	GH31(255-696)	GH31(1)	GH31	3
XP_008094273.1	GH3(59-283)	-	GH3	2
XP_008094274.1	CE9(16-409)	CE9(25)	CE9	3
XP_008094319.1	GH81(196-869)	GH81(1)	GH81	3
XP_008094342.1	AA3_2(4-541)	AA3(11)	AA3_2	3
XP_008094354.1	GH72(19-314)+CBM43(367-453)	GH72(2)+CBM43(12)	CBM43+GH72	3
XP_008094360.1	GH5_16(38-372)	-	GH5_16	2
XP_008094383.1	AA9(7-226)	AA9(1)+CBM1(12)	-	2
XP_008094396.1	GH12(114-266)	-	-	1
XP_008094400.1	GH11(51-226)	CE4(45)+GH11(2)+CBM1(4)+CBM10(5)+CBM2(27)+CBM36(2)+CBM6(17)+CBM60(1)	GH11	3
XP_008094415.1	GH31(238-721)	GH31(24)	GH31	3
XP_008094436.1	GH18(56-404)	GH18(20)+CBM12(6)+CBM16(5)+CBM5(14)	GH18	3
XP_008094463.1	CE4(42-166)	CE4(143)	CE4	3
XP_008094465.1	AA2(31-250)	-	-	1
XP_008094466.1	AA5_2(21-504)	AA5(1)+CBM13(6)+CBM32(35)	AA5_2+1.1.3.13	3
XP_008094487.1	GT24(1167-1414)	GT24(1)	GT24	3
XP_008094522.1	GT48(858-1637)	GT48(1)	GT48	3
XP_008094524.1	GH17(154-398)	GH17(32)	GH17	3
XP_008094592.1	AA7(116-321)	AA7(1)	-	2
XP_008094642.1	GH125(86-515)	GH125(2)	GH125	3
XP_008094663.1	GT2_Chitin_synth_1(520-682)+GT2_Chitin_synth_2(660-850)	GT2(9)	GT2	3
XP_008094674.1	CE5(33-237)	CE5(25)	-	2
XP_008094690.1	AA7(73-508)	-	-	1
XP_008094716.1	AA3_2(36-616)	AA3(3)	AA3_2	3
XP_008094745.1	PL4_3(19-650)	PL4(6)	PL4_3	3
XP_008094747.1	GH76(33-378)	GH76(6)	GH76	3
XP_008094782.1	AA9(5-226)	AA9(8)+CBM18(16)	AA9+CBM18	3
XP_008094834.1	GH31(320-873)	GH31(35)	GH31	3
XP_008094836.1	GH18(38-362)	-	GH18	2
XP_008094861.1	CE10(43-245)	-	-	1
XP_008094862.1	GH18(26-296)	CBM18(11)	CBM18+GH18	3
XP_008094875.1	GH93(54-359)	GH93(1)	GH93	3
XP_008094891.1	GH43_24(45-279)+CBM35(329-445)	GH43(103)+CBM35(21)	CBM35+GH43_24	3
XP_008094912.1	GH105(50-386)	-	-	1
XP_008094919.1	GT2_Glyco_tranf_2_3(304-536)	-	GT2	2
XP_008094920.1	GH12(181-323)	-	GH12	2
XP_008094937.1	CE16(26-328)	CE16(2)	CE16	3
XP_008094939.1	GH76(32-397)	GH76(19)	GH76	3
XP_008094968.1	GT69(105-354)	GT69(4)	GT69	3
XP_008095010.1	GT25(8-229)	GT25(35)	GT25	3
XP_008095070.1	GT33(45-461)	GT33(2)	GT33	3
XP_008095071.1	AA3_1(27-546)	AA3(10)	AA3_1	3
XP_008095126.1	PL1_4(113-302)	PL1(21)	PL1_4	3
XP_008095139.1	GH5_5(34-318)	GH5(14)+CBM1(5)	GH5_5	3
XP_008095150.1	AA9(9-233)	AA9(1)+CBM1(12)	AA9	3
XP_008095156.1	GH20(171-508)	GH20(74)	GH20	3
XP_008095188.1	AA7(128-554)	-	-	1
XP_008095203.1	GH72(16-332)	GH72(3)	GH72	3
XP_008095223.1	PL1_4(113-298)	PL1(13)	PL1_4+4.2.2.10	3
XP_008095228.1	GH16(73-242)	GH16(14)	GH16	3
XP_008095257.1	AA7(124-545)	-	-	1
XP_008095287.1	GT2_Glycos_transf_2(7-176)	GT2(122)	GT2	3
XP_008095309.1	GH2(71-505)	GH2(52)+CBM42(2)+CBM67(18)	GH2	3
XP_008095314.1	GH51(202-646)	GH51(5)	GH51	3
XP_008095334.1	GT71(157-358)	GT71(7)	-	2
XP_008095341.1	GH131(32-299)	GH131(2)	GH131	3
XP_008095354.1	AA7(139-341)	-	-	1
XP_008095359.1	AA16(18-185)	AA16(1)	-	2
XP_008095428.1	AA7(109-315)	-	-	1
XP_008095431.1	PL1_7(83-264)	PL1(16)	PL1_7	3
XP_008095439.1	GH3(97-367)	GH3(33)	GH3	3
XP_008095440.1	GH71(1-379)	GH71(1)+CBM24(1)	GH71	3
XP_008095454.1	GH13_40(41-402)	GH13(9)	GH13_40	3
XP_008095469.1	AA1_3(20-354)	AA1(23)	AA1	3
XP_008095514.1	AA3_2(22-587)	AA3(2)	AA3_2	3
XP_008095520.1	AA1_3(145-450)	AA1(8)	AA1	3
XP_008095521.1	GH28(37-345)	GH28(3)	GH28+3.2.1.15	3
XP_008095522.1	AA9(6-229)	AA9(6)	AA9	3
XP_008095528.1	AA7(32-215)	-	-	1
XP_008095541.1	AA13(49-268)+CBM20(299-388)	AA13(1)+CBM20(12)	AA13+CBM20+1.14.99.55	3
XP_008095542.1	CE5(31-222)	CE5(25)	-	2
XP_008095543.1	GH93(40-349)	GH93(1)	GH93	3
XP_008095544.1	GH35(47-377)	GH35(5)	GH35	3
XP_008095576.1	GH71(51-438)	GH71(1)+CBM24(1)	GH71	3
XP_008095598.1	CE10(98-336)	-	-	1
XP_008095599.1	AA3_2(41-620)	AA3(2)	AA3_2	3
XP_008095612.1	GH5_22(61-163)	-	-	1
XP_008095619.1	GT4(218-346)	GT4(169)	GT4	3
XP_008095662.1	GH10(26-343)	GH10(56)+CBM1(2)+CBM22(13)+CBM9(7)	GH10	3
XP_008095705.1	GH18(55-450)	CBM18(12)	CBM18+GH18	3
XP_008095731.1	GH32(17-350)	-	-	1
XP_008095870.1	GH18(123-469)	GH18(45)+CBM18(6)	CBM18+GH18	3
XP_008095885.1	GT50(133-404)	GT50(1)	GT50	3
XP_008095893.1	GH154(4-257)	GH154(8)	GH154	3
XP_008095894.1	GH154(14-149)	-	-	1
XP_008095897.1	GH88(113-506)	GH88(11)	GH88	3
XP_008095903.1	AA4(2-173)	-	-	1
XP_008095924.1	AA6(4-201)	AA6(1)	AA6	3
XP_008095957.1	CE15(3-194)	CE15(2)+CBM1(20)	CE15	3
XP_008095972.1	GH5_7(124-393)	GH5(39)+CBM1(14)+CBM27(1)	CBM1+GH5_7+3.2.1.78	3
XP_008096008.1	GH18(51-383)	CBM18(12)	GH18	3
XP_008096015.1	GH43_6(24-162)	-	-	1
XP_008096068.1	GH13_22(95-491)+GH13_22(1157-1625)	GT5(22)	GH13_22+GT5	3
XP_008096069.1	GH16(81-291)	-	-	1
XP_008096084.1	GT2_Glyco_tranf_2_3(25-275)	-	GT2	2
XP_008096130.1	GH78(58-344)	-	GH78+3.2.1.174	2
XP_008096136.1	GT22(36-449)	GT22(6)	GT22	3
XP_008096141.1	CE10(62-329)	-	-	1
XP_008096240.1	GH128(219-430)	-	-	1
XP_008096280.1	GH2(95-952)	GH2(10)+CBM67(4)	GH2	3
XP_008096282.1	GH74(74-181)	GH74(1)+CBM1(16)+CBM2(12)	CBM1+GH74+3.2.1.151	3
XP_008096331.1	GT8(4-293)	GT8(69)	GT8	3
XP_008096356.1	GT62(99-362)	GT62(6)	GT62	3
XP_008096401.1	GH76(31-400)	GH76(7)	GH76	3
XP_008096414.1	AA8(10-846)	AA3(5)+AA8(1)+CBM1(10)	AA3_1+AA8+CBM1	3
XP_008096415.1	GH43_21(89-317)	-	GH43_21	2
XP_008096432.1	GH62(24-294)	GH62(1)+CBM1(23)+CBM13(3)	GH62	3
XP_008096433.1	GH30_7(21-455)	GH30(13)	GH30_7+3.2.1.-	3
XP_008096434.1	AA7(42-220)	-	-	1
XP_008096440.1	GH5_7(63-367)	GH5(43)+CBM1(32)+CBM27(1)	GH5_7	3
XP_008096454.1	CE12(33-229)	CE12(13)	-	2
XP_008096466.1	CE10(637-787)	-	-	1
XP_008096484.1	GH3(101-323)	GH3(13)+CBM1(30)	GH3	3
XP_008096492.1	GH3(75-327)	GH3(58)	GH3	3
XP_008096505.1	GH16(60-251)	-	GH16	2
XP_008096508.1	CE3(48-241)	CE3(11)	-	2
XP_008096512.1	GH35(24-213)	GH35(14)	GH35	3
XP_008096518.1	GH43_36(23-288)	GH43(24)	CBM1+GH43_36	3
XP_008096544.1	GH18(149-496)	GH18(45)+CBM18(6)	CBM18+GH18	3
XP_008096562.1	GH16(53-241)	GH16(55)	GH16	3
XP_008096576.1	GH16(144-436)	GH16(37)	GH16	3
XP_008096577.1	GT2_Glyco_trans_2_3(500-706)	GT0(19)	GT0	3
XP_008096579.1	GH3(163-375)	GH3(13)+CBM1(30)	GH3	3
XP_008096584.1	GH105(49-372)	GH105(1)	GH105	3
XP_008096592.1	AA7(61-263)	-	-	1
XP_008096605.1	CE10(77-261)	-	-	1
XP_008096607.1	AA7(309-548)	-	-	1
XP_008096612.1	GH55(15-787)	GH0(23)+GH55(2)	GH55	3
XP_008096616.1	GH72(10-282)	-	-	1
XP_008096654.1	GT32(117-199)	GT32(5)	GT32	3
XP_008096667.1	AA3_2(12-596)	AA3(20)	AA3_2	3
XP_008096699.1	CE2(169-339)	CE0(9)	CE0	3
XP_008096701.1	AA7(25-202)	-	-	1
XP_008096713.1	GH47(80-562)	GH47(1)	GH47	3
XP_008096755.1	GT1(24-421)	-	GT1	2
XP_008096791.1	CE4(246-367)	CE4(143)+CBM18(7)	CE4	3
XP_008096809.1	GH43_24(48-289)	CBM35(35)	CBM35+GH43_24	3
XP_008096815.1	GH55(38-785)	GH55(2)	GH55	3
XP_008096823.1	GH3(90-307)	GH3(13)+CBM1(30)	GH3	3
XP_008096830.1	AA4(20-575)	AA4(1)	AA4	3
XP_008096859.1	CE10(90-253)	-	-	1
XP_008096902.1	AA7(36-559)	-	-	1
XP_008096907.1	GH10(30-323)	GH10(36)+CBM1(2)+CBM2(23)	GH10	3
XP_008096908.1	CE1(32-274)	CE1(14)	CE1	3
XP_008096913.1	CBM21(327-433)	CBM21(4)	CBM21	3
XP_008096960.1	GH13_8(249-542)	GH13(94)+CBM48(20)	CBM48+GH13_8	3
XP_008096965.1	AA11(33-215)	AA11(3)	AA11	3
XP_008096983.1	GT39(63-301)	GT39(3)	GT39	3
XP_008097014.1	GH43_36(24-289)	GH43(24)	CBM1+GH43_36	3
XP_008097015.1	GH10(42-335)	GH10(4)+CBM1(2)+CBM2(23)	GH10	3
XP_008097040.1	AA3_2(113-576)	-	AA3_2	2
XP_008097041.1	GH10(25-336)	GH10(19)+CBM1(2)+CBM22(2)	GH10	3
XP_008097043.1	GH128(50-283)	GH128(12)	GH128	3
XP_008097062.1	AA3_2(27-567)	AA3(3)	AA3_2	3
XP_008097087.1	CE16(66-320)	CE16(1)+CBM1(31)	CE16	3
XP_008097092.1	GT4(450-618)	-	GT4	2
XP_008097102.1	CE10(52-348)	-	-	1
XP_008097158.1	GT62(1-226)	GT62(1)	GT62	3
XP_008097186.1	GH15(40-454)+CBM20(502-592)	GH15(14)+CBM20(5)	CBM20+GH15+3.2.1.3	3
XP_008097194.1	GT2_Chitin_synth_2(1061-1569)	GT2(161)	GT2	3
XP_008097195.1	GT2_Chitin_synth_2(1210-1717)	GT2(161)	GT2	3
XP_008097216.1	CE5(99-277)	-	-	1
XP_008097222.1	GH92(248-750)	GH92(14)	GH92	3
XP_008097296.1	GH16(93-280)	-	GH16	2
XP_008097297.1	GH64(5-376)	GH64(5)+CBM6(29)	GH64	3
XP_008097314.1	GH5_11(33-370)	GH5(124)	GH5_11	3
XP_008097375.1	AA3_1(221-487)+AA3_1(488-757)	-	AA3_1	2
XP_008097412.1	AA1_2(42-377)	AA1(4)	AA1_2	3
XP_008097446.1	CE10(79-232)	-	-	1
XP_008097511.1	CE10(157-417)	-	-	1
XP_008097518.1	GH47(46-516)	GH47(2)	GH47	3
XP_008097550.1	GH16(84-222)	GH16(22)	GH16	3
XP_008097556.1	GH92(246-753)	GH92(9)	GH92	3
XP_008097583.1	GH125(72-493)	GH125(2)	GH125	3
XP_008097584.1	GH92(296-810)	GH92(9)	GH92	3
XP_008097602.1	CE3(39-234)	CE3(10)	-	2
XP_008097608.1	CE16(35-284)	-	CE16	2
