Gene ID	HMMER	Hotpep	DIAMOND	#ofTools
Phyra49663	GH47(13-445)	GH47(3)	GH47	3
Phyra50011	GH47(14-455)	GH47(1)	GH47	3
Phyra51170	AA2(25-124)	-	-	1
Phyra51731	GH114(9-198)	GH114(3)	-	2
Phyra51732	GH30_1(52-492)	-	GH30_1+3.2.1.21+3.2.1.37	2
Phyra51749	GH30_1(92-533)	GH30(17)	GH30_1+3.2.1.21+3.2.1.37	3
Phyra51757	GH30_1(92-533)	GH30(17)	GH30_1+3.2.1.21+3.2.1.37	3
Phyra51797	AA6(4-197)	AA6(4)	-	2
Phyra52439	GH30_1(79-517)	GH30(17)	GH30_1+3.2.1.21+3.2.1.37	3
Phyra52767	GH12(77-225)	GH12(8)+CBM1(36)	GH12	3
Phyra52810	GH1(1-446)	GH1(46)	GH1	3
Phyra53490	GH7(12-452)	GH7(1)+CBM1(1)	GH7	3
Phyra53735	GH5_14(65-348)	-	GH5	2
Phyra53914	GH47(8-452)	GH47(5)	GH47	3
Phyra54493	GH28(49-364)	GH28(19)	GH28	3
Phyra54527	GH28(16-320)	GH28(19)	GH28	3
Phyra71081	AA4(71-258)	-	-	1
Phyra71118	GH1(4-471)	GH1(46)	GH1	3
Phyra71121	GH1(6-472)	GH1(33)	GH1	3
Phyra71191	CE8(12-291)	CE8(30)	CE8	3
Phyra71328	GH19(40-243)	GH19(48)+CBM12(4)+CBM13(71)+CBM18(2)+CBM5(51)	GH19	3
Phyra71345	GH7(33-471)	GH7(1)+CBM1(1)	GH7	3
Phyra71348	GH5_33(18-295)+CBM43(434-505)	GH5(41)+CBM43(17)	CBM43+GH5_33	3
Phyra71457	GT20(1-468)	GT20(2)	GT20	3
Phyra71466	GH3(2-202)	GH3(64)	GH3	3
Phyra71470	GT2_Glycos_transf_2(8-178)	GT2(122)	GT2	3
Phyra71585	CE11(4-299)	CE11(12)	-	2
Phyra71624	CE5(28-206)	CE5(17)	CE5	3
Phyra71648	GH43_6(39-333)	-	GH43_6	2
Phyra71676	GT22(40-465)	GT22(2)	GT22	3
Phyra71733	GH5_14(71-349)	-	GH5	2
Phyra71745	CE1(21-278)	-	-	1
Phyra71773	PL3_2(10-203)	PL3(9)+CBM13(31)	PL3_2	3
Phyra71801	AA4(69-251)	-	-	1
Phyra71818	CE8(49-325)	CE8(30)	CE8	3
Phyra71949	AA6(3-197)	AA6(2)	-	2
Phyra71950	AA6(3-197)	AA6(2)	-	2
Phyra71993	AA6(5-198)	AA6(1)	-	2
Phyra71996	AA6(4-197)	AA6(2)	-	2
Phyra72026	CE8(39-320)	CE8(30)	CE8	3
Phyra72030	GH12(80-228)	GH12(8)+CBM1(36)	GH12	3
Phyra72059	GH7(26-460)	GH7(1)+CBM1(1)	GH7	3
Phyra72061	GH7(7-433)	GH7(1)+CBM1(1)	GH7	3
Phyra72080	GH12(91-239)	GH12(7)	GH12	3
Phyra72081	GH12(91-239)	GH12(7)	GH12	3
Phyra72130	GH28(72-349)	GH28(19)	GH28+3.2.1.15	3
Phyra72132	GH28(66-370)	GH28(19)	GH28+3.2.1.15	3
Phyra72133	GH28(67-370)	GH28(19)	GH28	3
Phyra72134	GH28(45-361)	GH28(19)	GH28+3.2.1.15	3
Phyra72135	GH28(46-361)	GH28(19)	GH28	3
Phyra72148	GH54(21-329)	GH54(1)+CBM13(36)+CBM42(1)	CBM13+GH54	3
Phyra72192	CE8(48-316)	CE8(30)	CE8	3
Phyra72319	GH17(45-304)	-	GH17	2
Phyra72340	CE8(17-296)	CE8(30)	CE8	3
Phyra72362	CE8(49-325)	CE8(30)	CE8	3
Phyra72397	PL4_1(22-530)	PL4(5)	PL4_1	3
Phyra72407	AA6(3-196)	AA6(2)	-	2
Phyra72489	CE8(49-326)	CE8(30)	CE8	3
Phyra72490	CE8(49-325)	CE8(30)	CE8	3
Phyra72578	GH17(43-297)	-	-	1
Phyra72636	GT4(1368-1517)	GT4(38)	GT4	3
Phyra72878	GT66(63-696)	GT66(1)	GT66	3
Phyra72937	CBM13(118-237)	GH17(31)+CBM13(96)	-	2
Phyra72940	CBM13(174-298)	GH17(31)+CBM13(96)	CBM13+GH17	3
Phyra72941	GH17(46-300)+CBM13(315-440)	GH17(31)+CBM13(96)	CBM13+GH17	3
Phyra72942	GH17(46-300)+CBM13(315-441)+CBM13(483-590)	GH17(31)+CBM13(96)	CBM13+GH17	3
Phyra72993	GT4(285-444)	-	GT4	2
Phyra73140	AA2(74-188)+AA2(458-678)	-	-	1
Phyra73141	AA2(74-188)	-	-	1
Phyra73155	AA4(60-253)	-	-	1
Phyra73177	GH13_32(450-752)	-	CBM21+GH13	2
Phyra73317	GH31(405-878)	GH31(7)	GH31	3
Phyra73355	CE1(46-198)	-	-	1
Phyra73436	GH3(71-319)	-	GH3	2
Phyra73438	GH3(1-199)	GH3(2)	GH3	3
Phyra73439	GH3(73-319)	GH3(2)	GH3	3
Phyra73446	GH3(1-199)	GH3(2)	GH3	3
Phyra73539	GH5_20(147-492)	-	GH5_20	2
Phyra73561	CE10(87-232)	-	-	1
Phyra73609	CE13(75-270)	-	-	1
Phyra73611	GT71(510-745)	GT71(21)	-	2
Phyra73613	GT71(267-501)	GT71(21)	-	2
Phyra73614	GT71(256-490)	GT71(21)	-	2
Phyra73615	GT71(351-585)	GT71(21)	-	2
Phyra73616	GT71(1311-1544)	GT71(21)	-	2
Phyra73619	GT71(194-428)+GT71(800-1034)+GT71(1417-1649)	GT71(21)	-	2
Phyra73621	GT71(57-291)	GT71(21)	-	2
Phyra73622	GT71(111-375)	-	GT71	2
Phyra73623	GT71(96-360)	-	GT71	2
Phyra73624	GT71(31-183)	GT71(21)	-	2
Phyra73625	GT71(188-421)	GT71(21)	-	2
Phyra73626	GT71(205-437)	GT71(21)	-	2
Phyra73627	GT71(212-445)	GT71(21)	-	2
Phyra73628	GT71(55-289)	GT71(21)	-	2
Phyra73629	GT71(237-469)	GT71(21)	-	2
Phyra73630	GT71(218-452)	GT71(21)	-	2
Phyra73653	GH1(6-472)	GH1(33)	GH1	3
Phyra73809	GT20(23-517)	-	GT20	2
Phyra73895	GH78(388-821)	GH78(35)	GH78	3
Phyra73896	GH78(540-786)	GH78(35)	GH78	3
Phyra74163	GH3(115-215)	-	-	1
Phyra74165	CE10(156-409)	-	-	1
Phyra74255	GH17(29-283)	-	-	1
Phyra74256	GH17(28-282)	-	-	1
Phyra74257	GH17(27-280)+GH17(529-785)	GH17(43)	-	2
Phyra74264	GH17(29-284)	-	-	1
Phyra74267	GH17(26-280)	GH17(43)	-	2
Phyra74308	GH10(34-329)	GH10(65)+CBM1(2)	GH10	3
Phyra74319	GH10(35-334)	GH10(65)+CBM1(2)	GH10	3
Phyra74392	CE8(40-319)	CE8(30)	CE8	3
Phyra74404	GT41(317-720)	-	-	1
Phyra74432	GT8(51-268)	-	GT8	2
Phyra74498	GH81(77-747)	GH81(7)	GH81	3
Phyra74531	GH81(115-788)	GH81(7)	GH81	3
Phyra74534	GH81(114-788)	GH81(7)	GH81	3
Phyra74557	CE1(196-464)	-	-	1
Phyra74794	GT71(91-341)	-	GT71	2
Phyra74802	GT62(3-188)	-	-	1
Phyra74803	GT71(110-375)	-	GT71	2
Phyra74804	GT71(40-303)	-	GT71	2
Phyra74805	GT32(71-149)	-	-	1
Phyra74820	PL3_2(26-209)	PL3(9)+CBM13(31)	PL3_2	3
Phyra74998	PL3_2(40-232)	PL3(9)	PL3_2	3
Phyra74999	CE5(27-205)	CE5(17)	CE5	3
Phyra75225	PL1_4(123-316)	PL1(21)	PL1_4	3
Phyra75226	PL1_4(123-316)	PL1(21)	PL1_4	3
Phyra75227	PL1_4(124-317)	PL1(21)	PL1_4	3
Phyra75228	GH43_6(34-320)	GH43(62)	GH43_6	3
Phyra75229	GH43_6(34-320)	-	GH43_6	2
Phyra75230	GH43_6(34-234)	-	GH43_6	2
Phyra75231	PL1_4(123-317)	PL1(21)	PL1_4	3
Phyra75232	GH43_6(34-320)	GH43(62)	GH43_6	3
Phyra75236	GH43_6(32-289)	GH43(17)	GH43_6	3
Phyra75237	GH43_6(33-320)	GH43(17)	GH43_6	3
Phyra75238	GH43_6(33-320)	-	GH43_6	2
Phyra75292	GH81(38-746)	GH81(7)	GH81	3
Phyra75381	CE10(203-503)	-	-	1
Phyra75509	CE2(1170-1382)	-	CE2	2
Phyra75792	GT71(112-377)	-	GT71	2
Phyra75924	GT1(184-537)	-	-	1
Phyra75965	GH6(44-297)	-	-	1
Phyra75966	GH6(40-293)	-	-	1
Phyra75967	GH6(41-297)	-	-	1
Phyra75969	GH6(38-293)	-	-	1
Phyra75973	GH6(35-296)	-	-	1
Phyra76056	GT48(1147-1873)	GT48(3)	GT48	3
Phyra76057	GT48(1129-1851)	GT48(3)	GT48	3
Phyra76099	GH72(29-378)	GH72(7)	GH72	3
Phyra76113	GH3(63-269)	GH3(64)	GH3	3
Phyra76159	GH30_5(30-486)	GH30(16)+CBM13(11)	GH30_5	3
Phyra76160	GH30_5(29-488)	GH30(16)+CBM13(11)	GH30_5	3
Phyra76180	GH16(79-418)+GT48(1660-2322)	GT48(3)	GH16+GT48	3
Phyra76241	CE10(455-703)	-	-	1
Phyra76244	GH31(587-995)	-	GH31	2
Phyra76251	GT22(3-378)	GT22(8)	GT22	3
Phyra76381	GH72(20-328)	-	GH72	2
Phyra76382	GH72(25-332)	GH72(6)	GH72	3
Phyra76490	GH1(28-509)	-	GH1	2
Phyra76491	GH1(31-512)	GH1(46)	GH1	3
Phyra76492	GH1(31-515)	GH1(46)	GH1	3
Phyra76494	GH1(28-510)	GH1(29)	GH1	3
Phyra76495	GH1(25-507)	-	GH1	2
Phyra76529	GH1(24-513)	GH1(46)	GH1	3
Phyra76613	GT71(129-360)	GT71(21)	GT71	3
Phyra76676	GT71(113-396)	-	-	1
Phyra76677	GT71(158-440)+GT71(643-948)+GT71(1119-1399)+GT71(1579-1876)	-	-	1
Phyra76755	GH31(472-963)	GH31(20)	GH31	3
Phyra76757	GH31(259-750)	GH31(20)	GH31	3
Phyra76907	GT2_Glyco_trans_2_3(644-856)	-	GT2	2
Phyra76908	GT2_Glyco_trans_2_3(613-814)	-	GT2	2
Phyra76938	GH53(31-159)	-	-	1
Phyra76939	GH53(26-214)	-	-	1
Phyra76940	GH53(26-340)	-	-	1
Phyra76942	GH53(26-342)	-	-	1
Phyra76943	GH53(26-340)	GH53(7)	-	2
Phyra76944	GH53(26-341)	-	-	1
Phyra76972	GH5_20(167-520)	-	GH5_20	2
Phyra77010	PL1_4(127-313)+PL1_4(597-787)	PL1(21)	PL1_4	3
Phyra77022	PL3_2(32-228)+PL3_2(455-649)	PL3(9)	PL3_2	3
Phyra77024	PL3_2(32-227)+PL3_2(428-622)	PL3(9)	PL3_2	3
Phyra77029	PL3_2(18-212)	PL3(9)	PL3_2	3
Phyra77036	AA2(74-189)+AA2(460-679)	-	-	1
Phyra77038	GT71(75-369)	-	-	1
Phyra77147	AA3_1(24-548)	-	AA3_1	2
Phyra77171	CE10(156-412)	-	-	1
Phyra77172	CE10(125-406)	-	-	1
Phyra77173	CE10(158-409)	-	-	1
Phyra77229	GT2_Chitin_synth_1(238-399)+GT2_Chitin_synth_2(378-605)	GT2(9)	GT2	3
Phyra77295	GH5_12(27-525)	GH5(84)	GH5_12	3
Phyra77299	GH5_12(31-333)	-	GH5_12	2
Phyra77300	GH5_12(237-736)	GH5(84)	GH5_12	3
Phyra77311	GH5_12(36-537)	GH5(27)	GH5_12	3
Phyra77350	GT48(856-1546)	GT48(3)	GT48	3
Phyra77376	GH18(119-302)	-	-	1
Phyra77401	GT31(207-404)	-	-	1
Phyra77528	GT20(12-564)	CBM20(39)	GT20	3
Phyra77715	PL1_4(129-321)	PL1(21)	PL1_4	3
Phyra77835	GH3(122-340)	GH3(64)	GH3	3
Phyra77928	GT59(39-337)	-	-	1
Phyra77994	GT48(845-1591)	GT48(3)	GT48	3
Phyra78112	GT71(249-477)	GT71(21)	GT71	3
Phyra78113	GT71(278-507)	GT71(21)	GT71	3
Phyra78128	GH5_1(37-349)	-	-	1
Phyra78170	AA16(23-191)	-	-	1
Phyra78171	AA16(28-196)	-	-	1
Phyra78173	AA16(20-188)	-	-	1
Phyra78229	GH3(106-316)	GH3(64)	GH3	3
Phyra78230	GH3(119-328)	GH3(64)	GH3	3
Phyra78231	GH3(114-320)	-	GH3	2
Phyra78232	GH3(115-324)	GH3(64)	GH3	3
Phyra78295	GH3(112-334)	-	GH3	2
Phyra78296	GH3(116-338)	GH3(64)	GH3	3
Phyra78297	GH3(116-338)	GH3(64)	GH3	3
Phyra78496	CE5(24-199)	CE5(17)	CE5	3
Phyra78563	GT4(211-349)	GT4(194)	GT4	3
Phyra78803	GH5_7(61-345)	CBM1(32)	-	2
Phyra78970	AA3_1(19-548)	-	AA3_1	2
Phyra79037	GH5_20(245-585)	GH5(111)	GH5_20	3
Phyra79038	GH5_20(240-580)	GH5(111)	GH5_20	3
Phyra79042	GH1(56-537)	GH1(42)	GH1	3
Phyra79076	GH3(116-338)	-	GH3	2
Phyra79077	GH3(116-338)	-	GH3	2
Phyra79718	CE8(40-324)	CE8(30)	CE8	3
Phyra79858	GH85(258-526)	GH85(6)	-	2
Phyra79866	GT2_Glycos_transf_2(675-816)	-	GT2	2
Phyra79867	GT1(120-538)	-	GT1	2
Phyra79939	GH12(90-237)	GH12(8)	GH12	3
Phyra80026	AA1_3(19-328)	AA1(4)	AA1	3
Phyra80035	AA1_2(47-394)	-	AA1	2
Phyra80072	GH17(23-279)	-	-	1
Phyra80101	GT1(285-594)+GT1(1295-1611)	GT1(112)	GT1	3
Phyra80133	PL3_2(40-233)	PL3(9)+CBM13(31)	PL3_2	3
Phyra80136	GH6(43-296)	GH6(15)	-	2
Phyra80246	GH38(46-348)	GH38(15)	GH38	3
Phyra80249	GH89(72-743)	GH89(4)	GH89	3
Phyra80369	GT96(119-362)	-	-	1
Phyra80481	GT71(194-424)	GT71(21)	GT71	3
Phyra80488	GT20(51-537)	-	GT20	2
Phyra80500	AA7(59-281)	-	-	1
Phyra80501	AA7(57-280)	-	-	1
Phyra80684	GH5_1(16-340)	GH5(109)	-	2
Phyra80843	GT48(860-1559)	GT48(3)	GT48	3
Phyra81161	AA7(83-519)	-	-	1
Phyra81241	GT31(131-284)	-	GT31	2
Phyra81242	GT31(110-263)	-	GT31	2
Phyra81256	AA3_2(65-626)	-	-	1
Phyra81296	GH30_1(112-487)	CBM13(28)	GH30_1	3
Phyra81297	GH30_1(108-485)	-	GH30_1	2
Phyra81300	GH30_1(106-483)	-	GH30_1	2
Phyra81321	GH3(82-330)	GH3(58)+CBM6(54)	GH3	3
Phyra81354	GH81(99-771)	GH81(7)	GH81	3
Phyra81355	GH81(99-729)	-	GH81	2
Phyra81368	GH81(61-725)	GH81(7)	GH81	3
Phyra81371	GH81(68-732)	GH81(7)	GH81	3
Phyra81374	CE13(83-257)	-	-	1
Phyra81385	GH81(94-757)	GH81(7)	GH81	3
Phyra81397	GH81(92-401)	-	-	1
Phyra81398	GT60(118-435)	-	-	1
Phyra81533	GH17(24-278)	-	-	1
Phyra81535	GH17(106-343)	-	-	1
Phyra81542	GH17(45-303)	-	-	1
Phyra81546	GH17(45-303)	-	-	1
Phyra81632	GH72(22-326)	-	GH72	2
Phyra81633	GH72(90-394)	-	GH72	2
Phyra81639	GH30_1(91-531)	GH30(17)	GH30_1+3.2.1.21+3.2.1.37	3
Phyra81640	GH30_1(91-531)	GH30(17)	GH30_1+3.2.1.21+3.2.1.37	3
Phyra81642	GH30_1(92-541)	-	GH30_1+3.2.1.21+3.2.1.37	2
Phyra81662	GT20(85-429)	GT20(2)	GT20	3
Phyra81696	AA6(4-197)	AA6(1)	-	2
Phyra81914	GT71(196-432)	GT71(21)	-	2
Phyra81925	GH17(46-300)+CBM13(315-440)	GH17(31)+CBM13(96)	CBM13+GH17	3
Phyra81929	CE8(38-320)	CE8(30)	CE8	3
Phyra81952	GH18(81-388)	-	GH18	2
Phyra82055	GT71(157-424)	-	GT71	2
Phyra82121	AA16(25-192)	-	-	1
Phyra82122	AA16(25-192)	-	-	1
Phyra82123	AA16(22-189)	-	-	1
Phyra82142	AA6(3-197)	-	-	1
Phyra82188	GH43_24(1142-1263)	-	GH0	2
Phyra82294	GH17(117-336)	GH17(48)	GH17	3
Phyra82341	GH1(60-530)	GH1(30)	GH1	3
Phyra82372	GT48(854-1603)	GT48(3)	GT48	3
Phyra82526	CBM20(18-95)	-	-	1
Phyra82570	CE10(161-423)	-	-	1
Phyra82571	CE10(98-358)	-	-	1
Phyra82574	CE10(163-396)	-	-	1
Phyra82582	GH32(46-376)	-	GH32	2
Phyra82583	GH32(46-375)	-	GH32	2
Phyra82584	GH32(47-376)	-	GH32	2
Phyra82586	PL3_2(31-227)	PL3(9)+CBM13(31)	PL3_2	3
Phyra82590	PL3_2(31-227)	PL3(9)+CBM13(31)	PL3_2	3
Phyra82591	PL3_2(31-226)	PL3(9)	PL3_2	3
Phyra82601	CE13(84-318)	-	-	1
Phyra82832	GH78(65-640)	GH78(13)	GH78	3
Phyra82838	GH78(63-636)	GH78(13)	GH78	3
Phyra82922	GH37(303-843)	GH37(4)	GH37	3
Phyra82934	GH37(193-740)	GH37(4)	GH37	3
Phyra82938	GT20(288-784)	CBM20(39)	GT20	3
Phyra83010	GT96(522-651)	-	-	1
Phyra83050	GH105(58-398)	-	-	1
Phyra83092	GH72(28-336)	GH72(6)	GH72	3
Phyra83132	GH10(44-333)	-	GH10	2
Phyra83134	GH10(44-333)	-	GH10	2
Phyra83138	GH12(94-242)	GH12(7)	GH12	3
Phyra83139	GH12(91-239)	GH12(7)	GH12	3
Phyra83156	GH5_14(172-450)	-	GH5	2
Phyra83160	GH5_14(105-395)	-	GH5	2
Phyra83174	GH3(113-334)	-	GH3	2
Phyra83272	AA7(58-284)	-	-	1
Phyra83318	CE12(13-203)	-	-	1
Phyra83420	CBM13(1079-1225)+CBM13(1245-1378)	-	-	1
Phyra83495	GT71(99-362)	-	GT71	2
Phyra83496	GT71(83-345)	-	GT71	2
Phyra83519	GH1(30-512)	GH1(46)	GH1	3
Phyra83520	GH1(30-512)	GH1(46)	GH1	3
Phyra83545	GT10(94-244)	GT10(9)+GT25(26)	-	2
Phyra83548	GT31(237-446)	-	-	1
Phyra83562	GH28(76-390)	GH28(19)	GH28+3.2.1.15	3
Phyra83564	GH28(47-362)	GH28(19)	GH28	3
Phyra83565	GH28(47-361)	GH28(19)	GH28	3
Phyra83568	GH28(59-363)	GH28(19)	GH28	3
Phyra83573	GH28(157-274)	GH28(19)	GH28	3
Phyra83574	GH28(44-349)	GH28(19)	GH28+3.2.1.15	3
Phyra83643	GH31(297-767)	GH31(62)	GH31	3
Phyra83701	CE10(182-427)	-	-	1
Phyra83712	GH81(1-588)	GH81(4)	GH81	3
Phyra83721	GH72(29-339)+GH72(524-817)	GH72(6)	GH72	3
Phyra83722	GH72(32-340)	GH72(6)	GH72	3
Phyra83728	GH72(19-333)	-	GH72	2
Phyra83780	GT62(115-344)	GT62(4)	-	2
Phyra83860	CE4(81-242)	-	-	1
Phyra83874	GH5_20(190-529)	GH5(111)	GH5_20	3
Phyra83875	GH5_20(169-511)	GH5(111)	GH5_20	3
Phyra83876	GH5_20(269-398)	GH5(111)	GH5_20	3
Phyra83918	GH81(117-427)	-	-	1
Phyra84015	GT60(96-398)+CE10(514-666)	-	GT60	2
Phyra84041	GT2_Chitin_synth_1(271-423)+GT2_Chitin_synth_2(402-648)	GT2(9)	GT2	3
Phyra84053	GH131(60-265)	-	-	1
Phyra84054	GH131(47-260)	-	-	1
Phyra84055	GH131(76-256)	-	-	1
Phyra84066	GH131(30-265)	-	-	1
Phyra84069	CBM38(418-636)	-	-	1
Phyra84149	CE12(20-191)	-	-	1
Phyra84172	GH81(219-880)	GH81(7)	GH81	3
Phyra84177	GH140(37-527)	-	-	1
Phyra84178	GH140(36-524)	-	-	1
Phyra84205	CBM9(38-123)	-	-	1
Phyra84207	CBM9(38-196)	-	CBM48+GH13_8	2
Phyra84336	GH5_14(332-531)	-	-	1
Phyra84338	GH5_14(221-501)	-	GH5	2
Phyra84339	GH5_14(328-607)	CBM1(34)	GH5	3
Phyra84340	GH5_14(341-520)	-	-	1
Phyra84341	GH5_14(263-548)	CBM1(34)	-	2
Phyra84342	GH5_14(336-616)	CBM1(34)	GH5	3
Phyra84481	GT1(116-433)	GT1(112)	GT1	3
Phyra84498	GT20(246-745)	GT20(2)+CBM20(39)	GT20	3
Phyra84522	CE13(81-288)	-	-	1
Phyra84523	CE13(81-288)	CBM10(1)+CBM2(60)	-	2
Phyra84532	GH3(113-334)	-	GH3	2
Phyra84565	GH63(604-895)	GH63(2)	GH63	3
Phyra84615	AA3_2(33-565)	AA3(8)	AA3_2	3
Phyra84628	AA3_2(32-551)	-	AA3_2	2
Phyra84661	PL4_1(24-529)	PL4(5)	PL4_1	3
Phyra84662	PL4_1(42-571)	PL4(5)	PL4_1	3
Phyra84663	PL4_1(26-533)	PL4(5)	PL4_1	3
Phyra84690	GT1(243-556)+GT1(919-1249)	GT1(94)	GT1	3
Phyra84754	CBM38(390-526)	-	-	1
Phyra84765	GH10(1-197)	GH10(17)+CBM9(1)	GH10	3
Phyra84788	GT90(253-597)	-	GT0	2
Phyra84830	GH30_5(37-491)	GH30(16)+CBM13(11)	GH30_5	3
Phyra84834	GH6(32-285)	-	-	1
Phyra84933	PL3_2(76-267)	-	-	1
Phyra85170	GT60(63-377)	-	-	1
Phyra85174	GT60(68-377)	-	-	1
Phyra85176	GT60(70-383)+GT60(650-959)	-	-	1
Phyra85261	GH17(39-306)	-	-	1
Phyra85295	GT60(68-381)	-	-	1
Phyra85315	GT71(113-376)	-	GT71	2
Phyra85316	GT71(131-392)+GT71(649-905)	-	GT71	2
Phyra85317	GT71(105-370)	-	GT71	2
Phyra85399	CE10(182-425)	-	-	1
Phyra85407	GH81(68-440)	-	-	1
Phyra85409	GH10(37-335)	GH10(17)+CBM1(2)+CBM22(2)+CBM9(1)	GH10	3
Phyra85622	PL1_4(125-316)	PL1(21)	PL1_4	3
Phyra85623	PL1_4(127-317)+PL1_4(622-812)	PL1(21)	PL1_4	3
Phyra85625	PL1_4(38-157)+PL1_4(433-518)	PL1(21)	PL1_4	3
Phyra85626	PL1_4(124-270)	PL1(21)	PL1_4	3
Phyra85632	GH140(38-504)	-	-	1
Phyra85633	GH140(37-501)	-	-	1
Phyra85634	GH140(38-504)	-	-	1
Phyra85635	GH140(44-279)+GH140(358-822)	-	-	1
Phyra85700	GT10(94-244)	GT10(9)+GT25(26)	-	2
Phyra85749	GT20(608-1074)	-	GT20	2
Phyra85960	GH81(117-789)	GH81(7)	GH81	3
Phyra86067	AA2(2-217)	-	-	1
Phyra86169	PL3_2(32-227)+PL3_2(404-598)	PL3(9)	PL3_2	3
Phyra86292	PL4_1(26-533)	PL4(5)	PL4_1	3
Phyra86423	GT60(1-196)	-	-	1
Phyra86457	GH3(70-261)	-	-	1
Phyra86499	GH140(6-195)	-	-	1
Phyra86503	GT60(68-197)	-	-	1
Phyra86595	GH47(89-256)	GH47(6)	-	2
Phyra86685	GT71(21-219)	-	-	1
Phyra86725	GT31(226-422)	-	-	1
Phyra86772	GH6(44-297)	-	-	1
Phyra86891	GH3(93-300)	GH3(64)	GH3	3
Phyra86917	GH3(114-206)	-	-	1
Phyra86918	GH3(114-327)	-	GH3	2
Phyra86921	PL1_4(165-354)	PL1(21)	PL1_4	3
Phyra86922	GH3(116-338)	GH3(64)	GH3	3
Phyra86943	GH17(75-318)	-	-	1
Phyra86971	GH81(259-540)	GH81(1)+CBM6(13)	GH81	3
Phyra87151	GT71(8-280)	-	GT71	2
Phyra87156	GH13_32(336-638)	-	CBM21+GH13	2
Phyra87159	GH81(84-501)	-	GH81	2
Phyra87257	GT57(1-250)	-	-	1
Phyra87277	GT1(5-152)+GT1(622-914)	GT1(76)	GT1	3
Phyra87344	PL1_4(124-261)+GT71(254-517)	PL1(21)	PL1_4	3
Phyra87383	GH3(109-322)	-	GH3	2
Phyra87384	GH5_20(2-316)+GH5_20(473-603)	GH5(111)	GH5_20	3
Phyra87411	PL3_2(32-227)+PL3_2(332-526)	PL3(9)	PL3_2	3
Phyra87697	GH140(6-241)	-	-	1
Phyra87810	CE8(2-124)	CE8(30)	-	2
Phyra87811	CE8(49-275)	CE8(30)	CE8	3
Phyra93440	GH10(85-298)	GH10(56)+CBM1(2)+CBM22(2)+CBM9(7)	GH10	3
Phyra93659	GT71(188-421)	GT71(21)	-	2
Phyra93922	GT62(123-354)	GT62(4)	-	2
Phyra94134	CE10(699-964)+CE10(1133-1412)	-	-	1
Phyra94257	GT22(9-283)	-	-	1
Phyra94466	GH72(21-322)	GH72(6)	GH72	3
Phyra94521	GH1(31-500)	GH1(38)	GH1	3
Phyra94534	GH2(31-779)	GH2(7)	GH2	3
Phyra94544	GH1(27-510)	GH1(30)	GH1	3
Phyra94555	GT76(5-277)	-	-	1
Phyra94673	GT24(1214-1459)	GT24(1)	GT24	3
Phyra94933	GT41(41-588)	-	-	1
Phyra94968	GT22(1472-1878)	-	-	1
Phyra95021	GT71(176-405)	GT71(21)	GT71	3
