Gene ID	HMMER	Hotpep	DIAMOND	#ofTools
XP_007406952.1	GH10(30-328)	CBM2(23)	-	2
XP_007406974.1	GH105(201-418)	-	-	1
XP_007406990.1	GH18(93-457)	-	GH18	2
XP_007407025.1	GT21(55-316)	GT21(13)	-	2
XP_007407122.1	GH26(52-182)	GH26(6)	-	2
XP_007407137.1	GH12(117-275)	-	-	1
XP_007407159.1	GH28(22-265)	-	-	1
XP_007407236.1	GT8(5-204)	-	-	1
XP_007407345.1	GH26(10-164)	-	-	1
XP_007407396.1	GT58(15-357)	GT58(1)	GT58	3
XP_007407400.1	GH18(113-486)	-	-	1
XP_007407432.1	GH51(182-559)	-	GH51+3.2.1.55	2
XP_007407469.1	GT2_Glyco_trans_2_3(707-916)	-	GT2	2
XP_007407532.1	CE4(181-290)	-	-	1
XP_007407576.1	GT69(157-378)	-	-	1
XP_007407581.1	GT25(95-260)	-	GT25	2
XP_007407602.1	GT90(253-487)	-	-	1
XP_007407630.1	CE5(83-267)	-	-	1
XP_007407631.1	CE5(83-267)	-	-	1
XP_007407650.1	GH51(257-658)	-	GH51+3.2.1.55	2
XP_007407666.1	GH16(82-365)	-	-	1
XP_007407832.1	GT48(756-1534)	GT48(1)	GT48	3
XP_007407851.1	GH71(170-316)	GH71(1)	GH71	3
XP_007407919.1	GH15(13-382)	GH15(14)+CBM20(5)	CBM20+GH15	3
XP_007407924.1	GH16(96-457)	GH16(13)	GH16	3
XP_007408096.1	GH5_5(32-309)	GH5(22)	-	2
XP_007408111.1	AA9(11-245)	-	AA9	2
XP_007408130.1	CE16(8-260)	-	-	1
XP_007408131.1	CE16(55-346)	-	-	1
XP_007408147.1	GH5_9(124-441)	GH5(5)	GH5_9	3
XP_007408255.1	GH71(52-437)	-	GH71	2
XP_007408311.1	CE4(14-140)	-	-	1
XP_007408461.1	PL14_4(45-214)	PL14(8)	-	2
XP_007408468.1	CE5(120-305)	-	-	1
XP_007408513.1	CE10(101-249)	-	-	1
XP_007408518.1	GT22(10-203)	-	-	1
XP_007408532.1	GH38(332-585)	GH38(5)	GH38	3
XP_007408534.1	GH20(186-514)	GH20(14)	GH20	3
XP_007408548.1	GT24(1218-1465)	GT24(1)	GT24	3
XP_007408651.1	AA1_3(55-348)	AA1(22)	AA1	3
XP_007408726.1	CE16(46-357)	-	-	1
XP_007408764.1	GT2_Chitin_synth_2(343-848)	GT2(161)	GT2	3
XP_007408787.1	GH5_9(396-713)	GH5(20)	GH5_9	3
XP_007408835.1	GH2(56-497)	GH2(52)+CBM42(2)	GH2	3
XP_007408944.1	GH37(115-575)	-	GH37	2
XP_007408995.1	GH71(80-452)	-	-	1
XP_007409039.1	GT2_Chitin_synth_2(1295-1801)	GT2(161)	GT2	3
XP_007409068.1	GT2_Chitin_synth_2(562-1081)	GT2(161)	GT2	3
XP_007409147.1	CE10(521-747)	-	-	1
XP_007409268.1	GH152(33-266)	GH152(7)	-	2
XP_007409343.1	GT4(322-474)	GT4(109)	GT4	3
XP_007409345.1	GH5_41(104-230)	-	GH5	2
XP_007409419.1	GH92(207-587)	GH92(30)	GH92	3
XP_007409501.1	GH7(26-454)	GH7(1)	GH7	3
XP_007409532.1	AA7(61-257)	-	-	1
XP_007409549.1	GH5_41(99-364)	-	-	1
XP_007409560.1	GT39(23-260)	GT39(3)	GT39	3
XP_007409625.1	GH16(25-172)	-	-	1
XP_007409658.1	GH7(26-456)	-	GH7	2
XP_007409659.1	GT71(212-441)	GT71(18)	GT71	3
XP_007409660.1	GH16(50-358)	-	-	1
XP_007409720.1	GT2_Glycos_transf_2(15-184)	GT2(122)	GT2	3
XP_007409733.1	GH26(198-324)	-	GH26	2
XP_007409752.1	CE10(166-664)	-	-	1
XP_007409782.1	CE5(66-253)	-	-	1
XP_007409787.1	CE10(93-237)	-	-	1
XP_007409788.1	GT69(95-245)	-	-	1
XP_007409844.1	GH18(37-410)	GH18(16)+CBM2(6)+CBM5(9)	-	2
XP_007409879.1	CE5(90-275)	-	-	1
XP_007409898.1	GT2_Chitin_synth_1(215-396)	GT2(9)	GT2	3
XP_007409938.1	GH15(90-540)	GH15(9)+CBM20(5)	-	2
XP_007409974.1	GH17(53-321)	GH17(35)	GH17	3
XP_007410264.1	GH18(111-511)	GH18(20)	-	2
XP_007410275.1	GH16(117-319)	-	GH16	2
XP_007410340.1	GH12(137-287)	-	-	1
XP_007410412.1	GH26(128-317)	GH26(11)	GH26	3
XP_007410459.1	GH5_41(91-265)	GH5(59)	-	2
XP_007410608.1	CE1(33-292)	-	-	1
XP_007410800.1	GH81(49-757)	-	GH81+3.2.1.39	2
XP_007410834.1	GH76(36-392)	-	GH76	2
XP_007410836.1	AA9(100-273)	-	-	1
XP_007410852.1	CE4(117-231)	-	-	1
XP_007410875.1	GH51(224-585)	GH51(5)	GH51+3.2.1.55	3
XP_007410900.1	GH9(49-499)	-	GH9	2
XP_007410919.1	GH76(36-381)	-	GH76	2
XP_007410920.1	GH47(229-455)+GH47(463-671)	-	GH47	2
XP_007411196.1	AA1_2(56-417)	-	AA1	2
XP_007411261.1	CE10(187-431)	-	-	1
XP_007411274.1	PL14_4(161-326)	PL14(3)	-	2
XP_007411409.1	GH18(3-289)	GH18(16)+CBM2(6)+CBM5(9)	-	2
XP_007411480.1	GH43_6(29-318)	-	GH43_6	2
XP_007411574.1	AA7(22-470)	AA7(2)	AA7	3
XP_007411591.1	CE10(107-250)	-	-	1
XP_007411666.1	GH31(398-848)	GH31(7)	GH31	3
XP_007411667.1	GH31(398-770)	GH31(7)	GH31	3
XP_007411708.1	AA1_3(41-358)	AA1(8)	AA1	3
XP_007411713.1	GH5_9(140-374)	-	GH5	2
XP_007411807.1	AA6(4-196)	AA6(3)	-	2
XP_007411862.1	PL1_4(121-310)	-	-	1
XP_007411863.1	PL1_4(138-246)	-	-	1
XP_007412112.1	GH12(132-270)	-	-	1
XP_007412124.1	AA2(28-270)	-	-	1
XP_007412149.1	GH13_25(1183-1634)	GH133(2)	GH13_25+GH133	3
XP_007412218.1	GH13_8(231-524)	GH13(94)+CBM48(20)	CBM48+GH13_8	3
XP_007412219.1	GH5_41(102-265)	-	GH5	2
XP_007412220.1	GT57(38-526)	GT57(2)	GT57	3
XP_007412255.1	CE10(19-202)	-	-	1
XP_007412274.1	CE10(306-683)	-	-	1
XP_007412275.1	GH18(40-416)	GH18(30)	-	2
XP_007412285.1	GH20(1-307)	-	-	1
XP_007412292.1	GT25(238-368)	-	-	1
XP_007412297.1	GH5_41(57-332)	-	GH5	2
XP_007412301.1	AA3_2(38-593)	AA3(22)	AA3_2	3
XP_007412302.1	GH26(51-196)	-	GH26	2
XP_007412307.1	GT49(229-503)	GT49(3)	GT49	3
XP_007412308.1	GH20(283-620)	GH20(47)	GH20	3
XP_007412345.1	GH32(4-374)	GH32(65)	GH32	3
XP_007412369.1	GH5_12(14-531)	GH5(58)	GH5_12	3
XP_007412393.1	GH2(56-496)	GH2(52)+CBM42(2)+CBM67(18)	GH2	3
XP_007412397.1	GH2(52-511)	GH2(52)+CBM42(2)+CBM67(18)	GH2	3
XP_007412481.1	GH7(21-448)	GH7(1)+CBM1(1)	CBM1+GH7	3
XP_007412518.1	CE10(122-280)	-	-	1
XP_007412523.1	GH131(18-267)	-	-	1
XP_007412538.1	PL1_4(116-302)	PL1(21)	-	2
XP_007412553.1	CE5(23-208)	-	-	1
XP_007412554.1	CE5(31-217)	-	-	1
XP_007412584.1	GH85(82-428)	GH85(11)	-	2
XP_007412650.1	GH47(60-494)	GH47(13)	GH47	3
XP_007412734.1	GH12(173-327)	-	-	1
XP_007412898.1	AA3(199-718)	-	AA3_2	2
XP_007413042.1	GH37(124-596)	GH37(4)	GH37	3
XP_007413051.1	AA7(51-256)	AA7(2)	AA7	3
XP_007413057.1	AA7(50-503)	AA7(3)	AA7	3
XP_007413058.1	AA7(47-500)	-	AA7	2
XP_007413059.1	AA7(46-274)	AA7(2)	AA7	3
XP_007413112.1	GH47(46-295)+GH47(296-466)	GH47(2)	-	2
XP_007413127.1	AA7(47-500)	-	-	1
XP_007413134.1	AA7(82-557)	-	AA7	2
XP_007413140.1	GH35(37-368)	GH35(5)	GH35	3
XP_007413158.1	CE4(49-173)	-	-	1
XP_007413219.1	GH47(1-431)	GH47(2)	GH47	3
XP_007413274.1	GT90(405-655)	GT90(10)	GT90	3
XP_007413280.1	GT8(5-235)	-	-	1
XP_007413340.1	GT32(139-219)	GT32(35)	-	2
XP_007413367.1	GH63(509-965)	GH0(2)	GH0	3
XP_007413381.1	GH5_7(183-411)	GH5(106)+CBM23(3)	GH5	3
XP_007413420.1	AA9(83-251)	-	-	1
XP_007413440.1	AA1_2(52-266)	-	-	1
XP_007413456.1	AA9(78-227)	-	-	1
XP_007413485.1	CE8(41-298)	-	-	1
XP_007413486.1	CE8(41-288)	-	-	1
XP_007413614.1	AA7(4-178)	-	-	1
XP_007413668.1	GH32(93-461)	GH32(65)	GH32+3.2.1.26	3
XP_007413752.1	GH18(4-359)	GH18(30)	-	2
XP_007413753.1	GH13_32(91-364)	CBM20(3)	GH13_32	3
XP_007413759.1	GH13_22(107-513)+GH13_22(1165-1631)	GT5(22)	GH13_22+GT5+2.4.1.183	3
XP_007413786.1	GH13_32(53-327)	CBM20(3)	GH13_32	3
XP_007413819.1	CE4(64-183)	CE4(60)	-	2
XP_007413821.1	CE4(200-319)	-	-	1
XP_007413879.1	GH18(25-413)	GH18(72)+CBM12(6)+CBM5(14)	-	2
XP_007413889.1	GH131(6-118)	-	-	1
XP_007413891.1	GH131(5-146)	-	-	1
XP_007413972.1	GH18(27-385)	-	-	1
XP_007414031.1	GH63(601-815)	GH63(5)	GH63	3
XP_007414112.1	GT69(241-480)	GT69(1)	GT69	3
XP_007414126.1	PL35(524-712)	PL35(3)	PL35	3
XP_007414189.1	AA5_1(31-589)	AA5(3)	AA5_1	3
XP_007414191.1	CE10(106-245)	-	-	1
XP_007414231.1	GT69(95-241)	-	-	1
XP_007414239.1	GT58(105-216)	-	-	1
XP_007414263.1	GT90(434-703)	-	GT90	2
XP_007414325.1	GH105(143-397)	-	-	1
XP_007414334.1	AA1_3(28-352)	AA1(22)	AA1+CBM1	3
XP_007414354.1	CE5(105-287)	-	-	1
XP_007414355.1	CE5(79-240)	-	-	1
XP_007414388.1	CE5(98-282)	-	-	1
XP_007414389.1	CE5(86-269)	-	-	1
XP_007414401.1	GH10(1-201)	-	-	1
XP_007414417.1	CE16(50-283)	-	-	1
XP_007414481.1	AA1_2(72-333)	AA1(22)	AA1	3
XP_007414512.1	AA2(98-243)	-	-	1
XP_007414578.1	GH5_41(245-355)	-	-	1
XP_007414579.1	GH5_41(104-386)	-	GH5	2
XP_007414668.1	GH47(52-478)	-	-	1
XP_007414945.1	GH15(91-513)	GH15(14)+CBM20(5)	-	2
XP_007415040.1	GT25(104-374)	-	GT0	2
XP_007415097.1	CE4(12-135)	-	-	1
XP_007415099.1	GH47(228-713)	GH47(9)	GH47	3
XP_007415222.1	GH47(1-437)	GH47(2)	GH47	3
XP_007415254.1	GH7(21-456)	GH7(1)+CBM1(1)	GH7	3
XP_007415255.1	GH7(23-458)	GH7(1)+CBM1(1)	GH7	3
XP_007415272.1	GT33(2-454)	GT33(2)	GT33	3
XP_007415280.1	GH10(48-341)	-	-	1
XP_007415306.1	GH10(37-330)	-	GH10	2
XP_007415325.1	GH7(21-461)	GH7(1)+CBM1(1)	GH7	3
XP_007415383.1	GH43_6(30-319)	-	GH43_6	2
XP_007415455.1	GT50(131-393)	GT50(1)	GT50	3
XP_007415559.1	CE5(46-231)	-	-	1
XP_007415608.1	GT32(143-224)	GT32(35)	GT32	3
XP_007415666.1	GH5_5(59-338)	-	-	1
XP_007415667.1	GH5_5(1-274)	-	-	1
XP_007415680.1	GT39(144-386)	GT39(2)	GT39	3
XP_007415709.1	AA1_3(86-375)	AA1(22)	AA1+CBM1	3
XP_007415796.1	CE4(101-201)	-	-	1
XP_007415811.1	GH18(33-399)	-	GH18	2
XP_007416024.1	GT90(400-700)	-	-	1
XP_007416070.1	GH7(21-456)	GH7(1)+CBM1(1)	GH7	3
XP_007416081.1	GH27(118-357)	GH27(16)+CBM35(43)+CBM51(1)	GH27+3.2.1.22	3
XP_007416084.1	GH3(29-243)	GH3(64)+CBM1(30)	GH3	3
XP_007416102.1	GH18(37-410)	GH18(16)+CBM2(6)+CBM5(9)	-	2
XP_007416272.1	CE4(220-327)	-	-	1
XP_007416399.1	GH18(1-311)	-	-	1
XP_007416424.1	GH27(1-321)	-	-	1
XP_007416455.1	GH5_41(103-384)	-	GH5	2
XP_007416459.1	AA1_3(43-370)	AA1(22)	AA1+CBM1	3
XP_007416527.1	GT3(16-651)	GT3(1)	GT3	3
XP_007416565.1	GH152(31-160)	-	-	1
XP_007416652.1	GH18(2-368)	GH18(16)+CBM2(6)	-	2
XP_007416654.1	PL1_4(213-408)	PL1(21)	-	2
XP_007416758.1	GH18(33-401)	-	GH18	2
XP_007416855.1	GH16(117-361)	-	GH16	2
XP_007416874.1	GH47(48-533)	GH47(2)	GH47	3
XP_007416907.1	GH47(103-533)	GH47(9)	GH47	3
XP_007416918.1	GH12(132-275)	-	-	1
XP_007416932.1	GH47(32-279)	-	-	1
XP_007416958.1	GH12(132-275)	-	-	1
XP_007416989.1	CE16(48-330)	-	-	1
XP_007416997.1	GT1(699-1064)	GT1(7)	GT1	3
XP_007417055.1	GT90(404-717)	-	GT90	2
XP_007417073.1	GT2_Chitin_synth_1(232-409)	GT2(9)	GT2	3
XP_007417148.1	CE16(63-301)	-	-	1
XP_007417190.1	CE16(40-269)	-	-	1
XP_007417199.1	CE5(99-284)	CE5(31)	-	2
XP_007417306.1	CE4(40-166)	-	-	1
XP_007417344.1	GH92(125-447)	-	GH92	2
XP_007417364.1	GT71(271-405)	-	-	1
XP_007417420.1	GT90(370-670)	-	-	1
XP_007417462.1	GH47(58-557)	-	-	1
XP_007417511.1	GT22(53-535)	GT22(2)	GT22	3
XP_007417597.1	GH71(49-333)	-	-	1
XP_007417619.1	CE10(129-290)	-	-	1
XP_007417648.1	CE10(149-301)	-	-	1
XP_007417649.1	CE10(128-264)	-	-	1
XP_007417671.1	CE4(106-216)	CE4(145)	CE4	3
XP_007417672.1	GT15(15-289)	GT15(1)	GT15	3
XP_007417674.1	CE4(115-227)	-	CE4	2
XP_007417730.1	CE16(56-328)	-	-	1
XP_007418038.1	GT2_Glycos_transf_2(65-254)	-	-	1
XP_007418125.1	GT22(6-354)	GT22(1)	-	2
XP_007418140.1	GH152(30-170)	-	-	1
XP_007418145.1	GH81(58-793)	GH81(1)	GH81+3.2.1.39	3
XP_007418148.1	GT22(9-434)	GT22(5)	-	2
XP_007418210.1	GH79(1-289)	GH79(4)	GH79	3
XP_007418241.1	GH79(50-340)	GH79(4)	-	2
XP_007418265.1	GH12(112-257)	-	-	1
XP_007418268.1	AA5_1(2-536)	AA5(9)	AA5_1	3
XP_007418293.1	CE16(68-363)	-	-	1
XP_007418383.1	CE4(101-217)	-	CE4	2
XP_007418408.1	CE4(12-134)	-	-	1
XP_007418483.1	AA3(5-521)	AA3(9)	AA3_2	3
XP_007418694.1	GT1(26-451)	GT1(7)	GT1	3
XP_007418923.1	AA7(55-279)	-	-	1
XP_007419083.1	GT1(18-445)	GT1(7)	GT1	3
XP_007419300.1	GH5_41(60-222)	-	-	1
XP_007419352.1	CE4(192-301)	CE4(145)	CE4	3
XP_007419538.1	AA7(47-500)	-	-	1
XP_007419540.1	AA7(46-500)	AA7(2)	AA7	3
XP_007419606.1	GH10(2-261)	-	-	1
XP_007419680.1	GH15(91-407)	GH15(14)+CBM20(5)	-	2
XP_007419683.1	GH7(23-458)	GH7(1)+CBM1(1)	GH7	3
XP_007419749.1	GH12(5-108)	-	-	1
XP_007419713.1	-	GH0(2)	-	1
XP_007403808.1	-	GH16(13)	GH16	2
XP_007417053.1	-	GH16(13)	GH16	2
XP_007416965.1	-	GH16(13)	GH16	2
XP_007418022.1	-	GH18(32)	-	1
XP_007414359.1	-	AA1(22)	AA1	2
XP_007408510.1	-	AA1(22)	AA1	2
XP_007413053.1	-	AA7(3)	-	1
XP_007408330.1	-	GT1(61)	-	1
XP_007403912.1	-	GT31(22)	GT31	2
XP_007410871.1	-	GT41(17)	GT41	2
XP_007405939.1	-	GT48(1)	GT48	2
XP_007404330.1	-	GT48(9)	-	1
XP_007415963.1	-	GT48(9)	-	1
XP_007407962.1	-	GT58(1)	-	1
XP_007410837.1	-	CBM10(1)	-	1
XP_007409023.1	-	CBM10(1)	-	1
XP_007409207.1	-	CBM2(31)	-	1
XP_007415014.1	-	CBM2(60)	-	1
XP_007408217.1	-	CBM57(16)	-	1
XP_007417735.1	-	CBM57(16)	-	1
XP_007410211.1	-	CBM57(16)	-	1
XP_007410755.1	-	CBM57(16)	-	1
XP_007411292.1	-	CBM57(16)	-	1
XP_007403597.1	-	-	GH72	1
XP_007403686.1	-	-	GT4	1
XP_007403814.1	-	-	GT22	1
XP_007404442.1	-	-	GT4	1
XP_007404519.1	-	-	GH38	1
XP_007404630.1	-	-	GH37	1
XP_007404972.1	-	-	CBM48	1
XP_007405202.1	-	-	CBM13+GT27	1
XP_007405305.1	-	-	AA1	1
XP_007405818.1	-	-	AA3_2	1
XP_007405903.1	-	-	GH6	1
XP_007406321.1	-	-	CBM13+GT27	1
XP_007406331.1	-	-	CBM13	1
XP_007406511.1	-	-	GT4	1
XP_007406794.1	-	-	GT30	1
XP_007406821.1	-	-	CBM50	1
XP_007407030.1	-	-	GT1	1
XP_007407148.1	-	-	CBM50	1
XP_007407496.1	-	-	GH9	1
XP_007407978.1	-	-	GT7	1
XP_007408022.1	-	-	GT47	1
XP_007409328.1	-	-	GT13	1
XP_007409686.1	-	-	GT31	1
XP_007409743.1	-	-	GT2	1
XP_007409790.1	-	-	CE8	1
XP_007409980.1	-	-	GT29	1
XP_007410007.1	-	-	CBM50	1
XP_007410039.1	-	-	AA1	1
XP_007410316.1	-	-	GT22	1
XP_007410901.1	-	-	AA1	1
XP_007410936.1	-	-	GH6	1
XP_007411007.1	-	-	GT48	1
XP_007411263.1	-	-	GH26	1
XP_007411668.1	-	-	GH31	1
XP_007411864.1	-	-	GH71	1
XP_007411989.1	-	-	GH28	1
XP_007412685.1	-	-	GH18	1
XP_007413232.1	-	-	GH71	1
XP_007413430.1	-	-	GT0	1
XP_007413493.1	-	-	AA1	1
XP_007413519.1	-	-	GT7	1
XP_007413940.1	-	-	GT31	1
XP_007414113.1	-	-	GH19	1
XP_007414151.1	-	-	GT2	1
XP_007414198.1	-	-	GT15	1
XP_007414514.1	-	-	AA1	1
XP_007415158.1	-	-	GH18	1
XP_007415502.1	-	-	CBM48+GH13_8	1
XP_007415576.1	-	-	CBM48+GH13_8	1
XP_007415933.1	-	-	GT0	1
XP_007417231.1	-	-	GT95	1
XP_007417810.1	-	-	CBM48+GH13_8	1
XP_007417814.1	-	-	CBM48+GH13_8	1
XP_007417816.1	-	-	CBM48+GH13_8	1
XP_007417975.1	-	-	CE8	1
XP_007418257.1	-	-	GH47	1
XP_007418511.1	-	-	GH47	1
XP_007418648.1	-	-	GH93	1
